year,month,day,time,temp,press,humid,solar,rain1h
2018,12,01,00:00,20.1,973,98,0,0
2018,12,01,01:00,20.1,973,99,0,0
2018,12,01,02:00,19.6,973,100,0,0
2018,12,01,03:00,19.6,971,-999,0,0
2018,12,01,04:00,19.1,970,100,0,0
2018,12,01,05:00,18.6,970,-999,0,0
2018,12,01,06:00,18.6,971,-999,0,0
2018,12,01,07:00,18.6,973,-999,0,0
2018,12,01,08:00,21.1,973,97,10,0
2018,12,01,09:00,27,973,72,137,0
2018,12,01,10:00,32.8,971,53,237,0
2018,12,01,11:00,34.3,971,48,251,0
2018,12,01,12:00,36.3,969,42,262,0
2018,12,01,13:00,36.3,968,39,259,0
2018,12,01,14:00,37.2,968,37,248,0
2018,12,01,15:00,36.3,967,38,149,0
2018,12,01,16:00,34.8,967,40,68,0
2018,12,01,17:00,30.9,968,55,5,0
2018,12,01,18:00,25.5,968,79,0,0
2018,12,01,19:00,24.5,969,81,0,0
2018,12,01,20:00,23,970,87,0,0
2018,12,01,21:00,22.5,970,92,0,0
2018,12,01,22:00,22.1,970,94,0,0
2018,12,01,23:00,22.1,970,95,0,0
2018,12,02,00:00,21.6,970,98,0,0
2018,12,02,01:00,21.1,970,99,0,0
2018,12,02,02:00,21.1,970,-999,0,0
2018,12,02,03:00,20.6,969,-999,0,0
2018,12,02,04:00,20.6,969,-999,0,0
2018,12,02,05:00,20.6,969,-999,0,0
2018,12,02,06:00,20.1,970,-999,0,0
2018,12,02,07:00,20.1,970,-999,1,0
2018,12,02,08:00,23,970,91,21,0
2018,12,02,09:00,27,970,81,155,0
2018,12,02,10:00,30.9,970,62,210,0
2018,12,02,11:00,33.8,969,51,266,0
2018,12,02,12:00,36.3,968,45,259,0
2018,12,02,13:00,37.7,967,41,264,0
2018,12,02,14:00,38.2,966,38,257,0
2018,12,02,15:00,36.8,966,37,155,0
2018,12,02,16:00,35.8,966,38,54,0
2018,12,02,17:00,31.4,967,55,3,0
2018,12,02,18:00,26,967,78,0,0
2018,12,02,19:00,25,968,79,0,0
2018,12,02,20:00,23.5,969,84,0,0
2018,12,02,21:00,22.5,969,89,0,0
2018,12,02,22:00,22.1,969,93,0,0
2018,12,02,23:00,21.6,970,95,0,0
2018,12,03,00:00,21.6,971,98,0,0
2018,12,03,01:00,21.1,969,-999,0,0
2018,12,03,02:00,20.6,969,-999,0,0
2018,12,03,03:00,20.6,969,-999,0,0
2018,12,03,04:00,20.6,969,-999,0,0
2018,12,03,05:00,20.1,969,-999,0,0
2018,12,03,06:00,19.6,970,-999,0,0
2018,12,03,07:00,19.6,971,-999,0,0
2018,12,03,08:00,22.1,971,98,16,0
2018,12,03,09:00,27.9,971,74,119,0
2018,12,03,10:00,32.8,970,53,240,0
2018,12,03,11:00,35.3,970,49,251,0
2018,12,03,12:00,36.8,969,42,264,0
2018,12,03,13:00,37.7,968,39,249,0
2018,12,03,14:00,34.8,967,43,112,0
2018,12,03,15:00,36.3,966,41,163,0
2018,12,03,16:00,32.8,966,60,73,0
2018,12,03,17:00,29.4,968,72,4,0
2018,12,03,18:00,25.5,968,84,0,0
2018,12,03,19:00,24.5,969,86,0,0
2018,12,03,20:00,23.5,970,87,0,0
2018,12,03,21:00,23,970,88,0,0
2018,12,03,22:00,22.5,971,90,0,0
2018,12,03,23:00,22.1,970,94,0,0
2018,12,04,00:00,22.1,970,95,0,0
2018,12,04,01:00,21.6,970,98,0,0
2018,12,04,02:00,21.1,970,-999,0,0
2018,12,04,03:00,21.1,970,-999,0,0
2018,12,04,04:00,20.6,970,-999,0,0
2018,12,04,05:00,20.6,970,-999,0,0
2018,12,04,06:00,20.1,970,-999,0,0
2018,12,04,07:00,20.1,971,-999,0,0
2018,12,04,08:00,22.1,971,99,12,0
2018,12,04,09:00,27.9,971,75,114,0
2018,12,04,10:00,32.8,973,56,237,0
2018,12,04,11:00,34.8,971,49,247,0
2018,12,04,12:00,37.2,970,41,259,0
2018,12,04,13:00,38.7,968,38,253,0
2018,12,04,14:00,38.2,968,35,238,0
2018,12,04,15:00,38.2,967,34,152,0
2018,12,04,16:00,36.3,967,35,66,0
2018,12,04,17:00,30.4,968,60,2,0
2018,12,04,18:00,26,968,78,0,0
2018,12,04,19:00,25,969,78,0,0
2018,12,04,20:00,24,970,78,0,0
2018,12,04,21:00,23,970,82,0,0
2018,12,04,22:00,22.1,970,89,0,0
2018,12,04,23:00,21.6,970,93,0,0
2018,12,05,00:00,21.1,970,96,0,0
2018,12,05,01:00,20.6,970,98,0,0
2018,12,05,02:00,20.6,970,100,0,0
2018,12,05,03:00,20.1,969,-999,0,0
2018,12,05,04:00,19.6,969,-999,0,0
2018,12,05,05:00,19.6,970,-999,0,0
2018,12,05,06:00,19.6,970,-999,0,0
2018,12,05,07:00,19.6,970,-999,0,0
2018,12,05,08:00,21.6,970,97,13,0
2018,12,05,09:00,26.5,970,79,109,0
2018,12,05,10:00,30.4,970,60,103,0
2018,12,05,11:00,33.3,970,50,29,0
2018,12,05,12:00,36.8,968,44,258,0
2018,12,05,13:00,37.7,967,38,255,0
2018,12,05,14:00,38.7,966,35,242,0
2018,12,05,15:00,38.2,965,34,151,0
2018,12,05,16:00,36.3,966,37,50,0
2018,12,05,17:00,31.9,966,56,6,0
2018,12,05,18:00,26,966,79,0,0
2018,12,05,19:00,25,967,80,0,0
2018,12,05,20:00,24,968,78,0,0
2018,12,05,21:00,23,968,83,0,0
