year,month,day,time,temp,press,humid,solar,rain1h
2018,02,01,00:00,14.2,976,70,0,0
2018,02,01,01:00,13.2,976,77,0,0
2018,02,01,02:00,12.7,976,83,0,0
2018,02,01,03:00,11.8,976,91,0,0
2018,02,01,04:00,11.3,976,96,0,0
2018,02,01,05:00,10.8,976,96,0,0
2018,02,01,06:00,10.3,977,97,0,0
2018,02,01,07:00,10.3,978,99,0,0
2018,02,01,08:00,11.3,978,97,0,0
2018,02,01,09:00,19.6,978,67,35,0
2018,02,01,10:00,24.5,978,49,50,0
2018,02,01,11:00,30.4,978,35,53,0
2018,02,01,12:00,32.8,977,37,55,0
2018,02,01,13:00,32.8,975,32,55,0
2018,02,01,14:00,35.8,974,23,51,0
2018,02,01,15:00,36.3,973,23,43,0
2018,02,01,16:00,35.8,973,23,33,0
2018,02,01,17:00,32.8,973,30,12,0
2018,02,01,18:00,26,973,42,0,0
2018,02,01,19:00,21.6,974,57,0,0
2018,02,01,20:00,19.6,975,62,0,0
2018,02,01,21:00,18.6,976,63,0,0
2018,02,01,22:00,17.6,976,66,0,0
2018,02,01,23:00,17.6,976,66,0,0
2018,02,02,00:00,15.7,976,76,0,0
2018,02,02,01:00,15.7,976,80,0,0
2018,02,02,02:00,15.2,976,84,0,0
2018,02,02,03:00,14.2,976,89,0,0
2018,02,02,04:00,14.2,976,89,0,0
2018,02,02,05:00,13.2,976,93,0,0
2018,02,02,06:00,12.7,977,95,0,0
2018,02,02,07:00,12.7,978,97,0,0
2018,02,02,08:00,14.2,979,94,0,0
2018,02,02,09:00,22.1,979,67,42,0
2018,02,02,10:00,28.4,980,48,48,0
2018,02,02,11:00,30.9,979,42,53,0
2018,02,02,12:00,29.9,978,45,58,0
2018,02,02,13:00,31.4,978,38,3,0
2018,02,02,14:00,33.8,976,30,52,0
2018,02,02,15:00,33.3,975,33,44,0
2018,02,02,16:00,32.8,975,32,31,0
2018,02,02,17:00,30.9,975,38,6,0
2018,02,02,18:00,26,976,60,0,0
2018,02,02,19:00,22.5,977,73,0,0
2018,02,02,20:00,20.6,977,80,0,0
2018,02,02,21:00,19.6,978,85,0,0
2018,02,02,22:00,18.6,978,89,0,0
2018,02,02,23:00,18.6,979,91,0,0
2018,02,03,00:00,18.1,979,94,0,0
2018,02,03,01:00,17.6,979,97,0,0
2018,02,03,02:00,17.2,979,98,0,0
2018,02,03,03:00,16.7,978,100,0,0
2018,02,03,04:00,16.7,978,100,0,0
2018,02,03,05:00,16.2,978,-999,0,0
2018,02,03,06:00,16.7,979,-999,0,0
2018,02,03,07:00,16.7,980,99,0,0
2018,02,03,08:00,18.1,980,97,1,0
2018,02,03,09:00,21.6,982,84,28,0
2018,02,03,10:00,26,981,67,41,0
2018,02,03,11:00,27.4,980,62,58,0
2018,02,03,12:00,29.4,980,55,46,0
2018,02,03,13:00,31.9,978,45,46,0
2018,02,03,14:00,31.9,977,43,53,0
2018,02,03,15:00,29.4,976,47,11,0
2018,02,03,16:00,29.4,975,47,27,0
2018,02,03,17:00,30.4,976,44,4,0
2018,02,03,18:00,25,976,67,0,0
2018,02,03,19:00,22.1,977,78,0,0
2018,02,03,20:00,21.1,978,82,0,0
2018,02,03,21:00,20.6,978,85,0,0
2018,02,03,22:00,19.6,979,89,0,0
2018,02,03,23:00,19.1,979,92,0,0
2018,02,04,00:00,18.6,978,94,0,0
2018,02,04,01:00,17.6,978,97,0,0
2018,02,04,02:00,17.6,978,97,0,0
2018,02,04,03:00,17.2,978,97,0,0
2018,02,04,04:00,16.7,978,98,0,0
2018,02,04,05:00,16.7,978,99,0,0
2018,02,04,06:00,16.7,979,100,0,0
2018,02,04,07:00,16.7,980,-999,0,0
2018,02,04,08:00,17.6,980,97,3,0
2018,02,04,09:00,24,981,72,29,0
2018,02,04,10:00,27,981,53,51,0
2018,02,04,11:00,28.9,981,44,55,0
2018,02,04,12:00,30.4,980,43,57,0
2018,02,04,13:00,30.9,978,41,57,0
2018,02,04,14:00,33.8,977,35,55,0
2018,02,04,15:00,33.8,976,34,49,0
2018,02,04,16:00,32.8,976,35,31,0
2018,02,04,17:00,30.9,976,40,5,0
2018,02,04,18:00,26,976,61,0,0
2018,02,04,19:00,22.5,977,71,0,0
2018,02,04,20:00,21.1,978,78,0,0
2018,02,04,21:00,20.1,979,83,0,0
2018,02,04,22:00,19.1,980,89,0,0
2018,02,04,23:00,18.1,980,92,0,0
2018,02,05,00:00,18.1,980,92,0,0
2018,02,05,01:00,17.6,980,96,0,0
2018,02,05,02:00,17.6,980,96,0,0
2018,02,05,03:00,16.7,980,97,0,0
2018,02,05,04:00,16.2,980,99,0,0
2018,02,05,05:00,16.2,980,100,0,0
2018,02,05,06:00,15.7,981,-999,0,0
2018,02,05,07:00,16.2,981,100,0,0
2018,02,05,08:00,17.2,982,97,1,0
2018,02,05,09:00,23,982,75,36,0
2018,02,05,10:00,26.5,982,61,49,0
2018,02,05,11:00,30.9,982,41,52,0
2018,02,05,12:00,31.9,981,40,55,0
2018,02,05,13:00,33.3,979,38,55,0
2018,02,05,14:00,32.3,978,36,54,0
2018,02,05,15:00,33.3,977,34,45,0
2018,02,05,16:00,32.8,977,33,29,0
2018,02,05,17:00,30.9,977,36,4,0
2018,02,05,18:00,26,978,59,0,0
2018,02,05,19:00,22.5,979,70,0,0
2018,02,05,20:00,21.1,979,75,0,0
2018,02,05,21:00,19.6,980,80,0,0
2018,02,05,22:00,18.6,980,85,0,0
2018,02,05,23:00,18.1,980,88,0,0
2018,02,06,00:00,18.1,980,87,0,0
2018,02,06,01:00,17.2,980,93,0,0
2018,02,06,02:00,17.2,979,94,0,0
2018,02,06,03:00,16.7,979,95,0,0
2018,02,06,04:00,16.2,979,97,0,0
2018,02,06,05:00,16.2,979,95,0,0
2018,02,06,06:00,15.7,979,98,0,0
2018,02,06,07:00,15.7,980,98,0,0
2018,02,06,08:00,17.6,981,92,1,0
2018,02,06,09:00,21.1,981,79,16,0
2018,02,06,10:00,25,981,63,45,0
2018,02,06,11:00,28.9,980,44,50,0
2018,02,06,12:00,29.9,979,43,60,0
2018,02,06,13:00,30.4,978,42,58,0
2018,02,06,14:00,30.9,976,40,55,0
2018,02,06,15:00,32.3,975,37,44,0
2018,02,06,16:00,31.9,974,37,28,0
2018,02,06,17:00,30.9,975,40,4,0
2018,02,06,18:00,26,975,61,0,0
2018,02,06,19:00,22.5,976,74,0,0
2018,02,06,20:00,21.1,976,78,0,0
2018,02,06,21:00,19.6,976,83,0,0
2018,02,06,22:00,18.6,977,89,0,0
2018,02,06,23:00,17.6,977,93,0,0
2018,02,07,00:00,17.2,977,95,0,0
2018,02,07,01:00,17.2,977,95,0,0
2018,02,07,02:00,17.2,977,92,0,0
2018,02,07,03:00,16.7,977,95,0,0
2018,02,07,04:00,16.2,976,96,0,0
2018,02,07,05:00,15.7,976,99,0,0
2018,02,07,06:00,15.2,977,99,0,0
2018,02,07,07:00,15.2,978,99,0,0
2018,02,07,08:00,16.2,979,98,1,0
2018,02,07,09:00,23.5,979,71,43,0
2018,02,07,10:00,28.9,979,47,47,0
2018,02,07,11:00,30.4,978,44,54,0
2018,02,07,12:00,31.4,977,43,58,0
2018,02,07,13:00,32.3,976,40,58,0
2018,02,07,14:00,34.8,975,34,53,0
2018,02,07,15:00,34.8,974,33,45,0
2018,02,07,16:00,33.3,973,35,27,0
2018,02,07,17:00,31.9,974,37,6,0
2018,02,07,18:00,27,974,58,0,0
2018,02,07,19:00,23,975,70,0,0
2018,02,07,20:00,22.1,976,75,0,0
2018,02,07,21:00,20.6,977,80,0,0
2018,02,07,22:00,19.6,977,84,0,0
2018,02,07,23:00,18.6,977,89,0,0
2018,02,08,00:00,17.6,977,92,0,0
2018,02,08,01:00,17.2,977,94,0,0
2018,02,08,02:00,17.2,977,95,0,0
2018,02,08,03:00,16.7,977,95,0,0
2018,02,08,04:00,16.2,977,98,0,0
2018,02,08,05:00,15.7,977,99,0,0
2018,02,08,06:00,15.7,977,99,0,0
2018,02,08,07:00,15.7,977,99,0,0
2018,02,08,08:00,16.7,978,97,0,0
2018,02,08,09:00,24,978,69,43,0
2018,02,08,10:00,28.9,978,50,50,0
2018,02,08,11:00,31.4,977,43,53,0
2018,02,08,12:00,31.4,976,41,58,0
2018,02,08,13:00,34.8,975,31,55,0
2018,02,08,14:00,33.8,974,31,54,0
2018,02,08,15:00,35.3,973,29,44,0
2018,02,08,16:00,34.3,973,28,23,0
2018,02,08,17:00,32.8,973,32,6,0
2018,02,08,18:00,26.5,973,53,0,0
2018,02,08,19:00,23.5,974,63,0,0
2018,02,08,20:00,22.1,975,68,0,0
2018,02,08,21:00,20.6,975,74,0,0
2018,02,08,22:00,19.6,975,83,0,0
2018,02,08,23:00,18.6,975,88,0,0
2018,02,09,00:00,18.1,975,91,0,0
2018,02,09,01:00,18.1,975,88,0,0
2018,02,09,02:00,17.2,975,93,0,0
2018,02,09,03:00,16.7,975,95,0,0
2018,02,09,04:00,16.7,975,96,0,0
2018,02,09,05:00,15.7,975,97,0,0
2018,02,09,06:00,15.7,975,97,0,0
2018,02,09,07:00,15.7,976,97,0,0
2018,02,09,08:00,17.6,977,90,3,0
2018,02,09,09:00,23.5,977,71,33,0
2018,02,09,10:00,27.9,977,55,42,0
2018,02,09,11:00,29.4,977,48,50,0
2018,02,09,12:00,30.9,976,46,54,0
2018,02,09,13:00,31.9,975,42,52,0
2018,02,09,14:00,33.3,974,38,52,0
2018,02,09,15:00,35.3,974,36,45,0
2018,02,09,16:00,33.3,973,36,30,0
2018,02,09,17:00,30.4,974,41,2,0
2018,02,09,18:00,26.5,974,61,0,0
2018,02,09,19:00,24,975,68,0,0
2018,02,09,20:00,22.1,976,75,0,0
2018,02,09,21:00,20.1,977,82,0,0
2018,02,09,22:00,19.6,977,82,0,0
2018,02,09,23:00,18.6,977,86,0,0
2018,02,10,00:00,18.1,977,86,0,0
2018,02,10,01:00,17.2,977,91,0,0
2018,02,10,02:00,16.7,977,93,0,0
2018,02,10,03:00,16.2,977,95,0,0
2018,02,10,04:00,15.7,977,97,0,0
2018,02,10,05:00,15.7,977,98,0,0
2018,02,10,06:00,15.2,977,99,0,0
2018,02,10,07:00,15.7,978,-999,0,0
2018,02,10,08:00,17.2,978,97,2,0
2018,02,10,09:00,24.5,979,68,45,0
2018,02,10,10:00,28.9,980,55,50,0
2018,02,10,11:00,30.9,979,47,56,0
2018,02,10,12:00,33.8,978,39,57,0
2018,02,10,13:00,34.3,977,38,58,0
2018,02,10,14:00,35.8,976,25,54,0
2018,02,10,15:00,35.3,975,24,46,0
2018,02,10,16:00,33.3,975,27,32,0
2018,02,10,17:00,32.8,975,27,6,0
2018,02,10,18:00,27,976,49,0,0
2018,02,10,19:00,23.5,977,59,0,0
2018,02,10,20:00,22.5,977,60,0,0
2018,02,10,21:00,20.6,978,66,0,0
2018,02,10,22:00,19.6,979,71,0,0
2018,02,10,23:00,18.1,979,75,0,0
2018,02,11,00:00,17.6,979,80,0,0
2018,02,11,01:00,16.7,979,84,0,0
2018,02,11,02:00,16.7,978,86,0,0
2018,02,11,03:00,16.2,978,88,0,0
2018,02,11,04:00,15.2,978,93,0,0
2018,02,11,05:00,15.2,978,95,0,0
2018,02,11,06:00,15.2,979,96,0,0
2018,02,11,07:00,14.7,980,98,0,0
2018,02,11,08:00,16.2,980,94,3,0
2018,02,11,09:00,23.5,981,65,44,0
2018,02,11,10:00,28.9,981,46,50,0
2018,02,11,11:00,32.3,980,39,52,0
2018,02,11,12:00,33.3,980,33,57,0
2018,02,11,13:00,36.3,978,30,56,0
2018,02,11,14:00,34.3,977,31,55,0
2018,02,11,15:00,35.8,977,26,46,0
2018,02,11,16:00,34.8,976,26,29,0
2018,02,11,17:00,33.8,977,27,5,0
2018,02,11,18:00,27.4,977,52,0,0
2018,02,11,19:00,23.5,977,62,0,0
2018,02,11,20:00,22.1,979,69,0,0
2018,02,11,21:00,20.6,979,73,0,0
2018,02,11,22:00,19.6,980,77,0,0
2018,02,11,23:00,19.1,980,80,0,0
2018,02,12,00:00,18.1,980,83,0,0
2018,02,12,01:00,17.6,980,86,0,0
2018,02,12,02:00,17.2,980,90,0,0
2018,02,12,03:00,16.7,979,93,0,0
2018,02,12,04:00,15.7,979,96,0,0
2018,02,12,05:00,15.2,980,97,0,0
2018,02,12,06:00,15.2,981,99,0,0
2018,02,12,07:00,15.2,981,98,0,0
2018,02,12,08:00,16.7,982,94,2,0
2018,02,12,09:00,23.5,983,69,42,0
2018,02,12,10:00,28.9,983,48,48,0
2018,02,12,11:00,30.9,982,43,55,0
2018,02,12,12:00,34.3,982,34,57,0
2018,02,12,13:00,33.8,980,32,55,0
2018,02,12,14:00,36.3,979,30,53,0
2018,02,12,15:00,36.3,978,31,43,0
2018,02,12,16:00,35.8,978,28,26,0
2018,02,12,17:00,33.8,978,31,2,0
2018,02,12,18:00,27.4,978,54,0,0
2018,02,12,19:00,24,979,63,0,0
2018,02,12,20:00,23,980,67,0,0
2018,02,12,21:00,21.1,981,70,0,0
2018,02,12,22:00,20.6,981,75,0,0
2018,02,12,23:00,19.6,981,80,0,0
2018,02,13,00:00,19.6,981,85,0,0
2018,02,13,01:00,19.1,981,89,0,0
2018,02,13,02:00,18.6,981,92,0,0
2018,02,13,03:00,18.1,981,95,0,0
2018,02,13,04:00,17.6,980,97,0,0
2018,02,13,05:00,17.6,980,97,0,0
2018,02,13,06:00,17.2,981,98,0,0
2018,02,13,07:00,17.2,982,100,0,0
2018,02,13,08:00,18.6,982,95,2,0
2018,02,13,09:00,24.5,982,74,36,0
2018,02,13,10:00,28.9,983,55,46,0
2018,02,13,11:00,31.4,982,47,53,0
2018,02,13,12:00,32.8,982,42,58,0
2018,02,13,13:00,34.8,980,38,54,0
2018,02,13,14:00,35.8,979,36,50,0
2018,02,13,15:00,34.8,977,37,44,0
2018,02,13,16:00,34.8,977,38,27,0
2018,02,13,17:00,33.3,977,39,3,0
2018,02,13,18:00,27.9,977,61,0,0
2018,02,13,19:00,26,978,68,0,0
2018,02,13,20:00,24.5,979,74,0,0
2018,02,13,21:00,23,980,79,0,0
2018,02,13,22:00,21.6,980,84,0,0
2018,02,13,23:00,21.1,980,87,0,0
2018,02,14,00:00,21.1,983,86,0,0
2018,02,14,01:00,20.1,980,90,0,0
2018,02,14,02:00,19.6,980,92,0,0
2018,02,14,03:00,19.1,979,94,0,0
2018,02,14,04:00,18.6,980,95,0,0
2018,02,14,05:00,18.1,979,97,0,0
2018,02,14,06:00,18.1,980,98,0,0
2018,02,14,07:00,18.1,981,98,0,0
2018,02,14,08:00,20.6,981,89,6,0
2018,02,14,09:00,26.5,981,68,40,0
2018,02,14,10:00,30.9,982,51,49,0
2018,02,14,11:00,32.8,981,46,53,0
2018,02,14,12:00,35.3,980,40,55,0
2018,02,14,13:00,36.8,979,38,54,0
2018,02,14,14:00,35.8,978,37,52,0
2018,02,14,15:00,35.8,976,36,45,0
2018,02,14,16:00,36.3,976,35,30,0
2018,02,14,17:00,34.3,976,38,5,0
2018,02,14,18:00,29.4,976,58,0,0
2018,02,14,19:00,26,977,68,0,0
2018,02,14,20:00,26,978,67,0,0
2018,02,14,21:00,24,978,76,0,0
2018,02,14,22:00,22.5,979,80,0,0
2018,02,14,23:00,21.1,979,85,0,0
2018,02,15,00:00,20.6,979,85,0,0
2018,02,15,01:00,20.1,979,84,0,0
2018,02,15,02:00,19.6,978,82,0,0
2018,02,15,03:00,18.6,978,88,0,0
2018,02,15,04:00,18.1,978,92,0,0
2018,02,15,05:00,17.6,978,94,0,0
2018,02,15,06:00,17.6,979,95,0,0
2018,02,15,07:00,17.2,979,97,0,0
2018,02,15,08:00,18.6,980,94,3,0
2018,02,15,09:00,26,980,68,42,0
2018,02,15,10:00,30.9,980,49,51,0
2018,02,15,11:00,33.3,979,43,55,0
2018,02,15,12:00,37.2,978,34,54,0
2018,02,15,13:00,37.2,977,32,54,0
2018,02,15,14:00,37.2,976,28,54,0
2018,02,15,15:00,37.2,975,26,46,0
2018,02,15,16:00,38.2,975,25,31,0
2018,02,15,17:00,35.8,975,27,6,0
2018,02,15,18:00,29.4,975,49,0,0
2018,02,15,19:00,26,977,58,0,0
2018,02,15,20:00,23.5,977,55,0,0
2018,02,15,21:00,21.6,977,61,0,0
2018,02,15,22:00,21.6,978,58,0,0
2018,02,15,23:00,20.6,978,63,0,0
2018,02,16,00:00,19.1,978,73,0,0
2018,02,16,01:00,18.6,977,79,0,0
2018,02,16,02:00,17.2,977,89,0,0
2018,02,16,03:00,16.2,977,92,0,0
2018,02,16,04:00,15.7,977,95,0,0
2018,02,16,05:00,15.2,977,97,0,0
2018,02,16,06:00,14.7,977,98,0,0
2018,02,16,07:00,14.7,979,99,0,0
2018,02,16,08:00,16.2,979,95,5,0
2018,02,16,09:00,25.5,978,59,48,0
2018,02,16,10:00,30.9,979,47,51,0
2018,02,16,11:00,33.8,979,33,54,0
2018,02,16,12:00,35.3,978,29,58,0
2018,02,16,13:00,37.7,977,22,56,0
2018,02,16,14:00,38.2,975,21,53,0
2018,02,16,15:00,36.3,974,-999,47,0
2018,02,16,16:00,37.7,974,-999,34,0
2018,02,16,17:00,35.3,974,-999,10,0
2018,02,16,18:00,27.9,975,37,0,0
