year,month,day,time,temp,press,humid,solar,rain1h
2018,11,01,00:00,21.1,979,95,0,0
2018,11,01,01:00,20.1,978,99,0,0
2018,11,01,02:00,19.6,978,-999,0,0
2018,11,01,03:00,20.1,978,-999,0,0
2018,11,01,04:00,20.1,978,100,0,0
2018,11,01,05:00,20.1,978,-999,0,0
2018,11,01,06:00,20.1,979,-999,0,0
2018,11,01,07:00,21.1,979,99,5,0
2018,11,01,08:00,24,979,87,109,0
2018,11,01,09:00,29.9,979,65,318,0
2018,11,01,10:00,28.9,979,65,284,0
2018,11,01,11:00,33.8,979,51,326,0
2018,11,01,12:00,35.8,978,40,347,0
2018,11,01,13:00,32.8,976,48,320,0
2018,11,01,14:00,34.8,976,44,320,0
2018,11,01,15:00,34.8,976,38,236,0
2018,11,01,16:00,32.3,975,44,89,0
2018,11,01,17:00,29.9,976,53,12,0
2018,11,01,18:00,25,976,63,0,0
2018,11,01,19:00,23.5,977,65,0,0
2018,11,01,20:00,22.5,978,69,0,0
2018,11,01,21:00,21.1,978,77,0,0
2018,11,01,22:00,20.1,978,84,0,0
2018,11,01,23:00,19.1,978,90,0,0
2018,11,02,00:00,18.1,978,94,0,0
2018,11,02,01:00,17.6,978,98,0,0
2018,11,02,02:00,17.6,977,99,0,0
2018,11,02,03:00,17.2,977,100,0,0
2018,11,02,04:00,16.7,978,99,0,0
2018,11,02,05:00,16.2,978,-999,0,0
2018,11,02,06:00,15.7,979,-999,0,0
2018,11,02,07:00,16.7,979,100,1,0
2018,11,02,08:00,19.6,980,88,5,0
2018,11,02,09:00,27,979,65,266,0
2018,11,02,10:00,29.4,980,54,297,0
2018,11,02,11:00,31.4,979,46,308,0
2018,11,02,12:00,33.3,978,38,310,0
2018,11,02,13:00,35.3,977,39,293,0
2018,11,02,14:00,36.3,976,34,268,0
2018,11,02,15:00,32.8,975,38,173,0
2018,11,02,16:00,34.8,975,35,95,0
2018,11,02,17:00,31.9,976,41,25,0
2018,11,02,18:00,25.5,977,67,0,0
2018,11,02,19:00,23.5,977,80,0,0
2018,11,02,20:00,22.5,978,85,0,0
2018,11,02,21:00,21.6,978,89,0,0
2018,11,02,22:00,21.1,979,91,0,0
2018,11,02,23:00,20.1,979,98,0,0
2018,11,03,00:00,19.6,978,100,0,0
2018,11,03,01:00,19.1,978,-999,0,0
2018,11,03,02:00,19.1,978,100,0,0
2018,11,03,03:00,18.1,978,-999,0,0
2018,11,03,04:00,18.1,978,-999,0,0
2018,11,03,05:00,18.1,979,-999,0,0
2018,11,03,06:00,17.6,979,-999,0,0
2018,11,03,07:00,17.6,979,-999,1,0
2018,11,03,08:00,20.6,980,94,14,0
2018,11,03,09:00,26,980,75,272,0
2018,11,03,10:00,29.9,980,61,299,0
2018,11,03,11:00,33.3,980,49,303,0
2018,11,03,12:00,33.8,978,47,311,0
2018,11,03,13:00,35.3,977,41,289,0
2018,11,03,14:00,36.3,976,35,271,0
2018,11,03,15:00,35.8,976,33,226,0
2018,11,03,16:00,35.3,976,30,84,0
2018,11,03,17:00,32.3,976,37,16,0
2018,11,03,18:00,25,977,65,0,0
2018,11,03,19:00,22.5,978,79,0,0
2018,11,03,20:00,22.1,978,81,0,0
2018,11,03,21:00,21.6,979,86,0,0
2018,11,03,22:00,21.6,979,88,0,0
2018,11,03,23:00,20.6,979,95,0,0
2018,11,04,00:00,20.1,979,98,0,0
2018,11,04,01:00,19.1,978,100,0,0
2018,11,04,02:00,19.1,978,-999,0,0
2018,11,04,03:00,18.6,978,-999,0,0
2018,11,04,04:00,18.1,978,-999,0,0
