year,month,day,time,temp,press,humid,solar,rain1h
2018,09,01,00:00,24,974,100,0,0
2018,09,01,01:00,24,974,100,0,0
2018,09,01,02:00,23.5,973,-999,0,0.2
2018,09,01,03:00,23.5,973,-999,0,0
2018,09,01,04:00,23.5,973,-999,0,0
2018,09,01,05:00,23.5,973,-999,0,0
2018,09,01,06:00,23.5,974,100,0,0
2018,09,01,07:00,24.5,974,99,0,0
2018,09,01,08:00,26,975,92,10,0
2018,09,01,09:00,30.9,975,68,49,0
2018,09,01,10:00,28.9,976,84,49,0
2018,09,01,11:00,34.8,975,57,61,0
2018,09,01,12:00,35.8,974,54,138,0
2018,09,01,13:00,30.9,974,75,20,0
2018,09,01,14:00,35.3,973,54,43,0
2018,09,01,15:00,33.8,973,59,6,0.2
2018,09,01,16:00,33.3,973,57,16,0
2018,09,01,17:00,28.9,973,79,0,0
2018,09,01,18:00,27.9,973,85,0,0
2018,09,01,19:00,26,974,94,0,0
2018,09,01,20:00,25.5,974,94,0,0
2018,09,01,21:00,24.5,975,95,0,0.2
2018,09,01,22:00,24,975,97,0,0
2018,09,01,23:00,23.5,975,98,0,0
2018,09,02,00:00,23.5,975,99,0,0.2
2018,09,02,01:00,23.5,974,99,0,0
2018,09,02,02:00,23.5,974,100,0,0
2018,09,02,03:00,23,973,99,0,0.2
2018,09,02,04:00,22.5,973,-999,0,0
2018,09,02,05:00,22.5,974,-999,0,0
2018,09,02,06:00,22.5,974,-999,0,0
2018,09,02,07:00,24,974,100,2,0.2
2018,09,02,08:00,28.9,974,79,37,0
2018,09,02,09:00,33.8,974,64,56,0.2
2018,09,02,10:00,32.8,975,64,49,0
2018,09,02,11:00,33.3,974,62,57,0
2018,09,02,12:00,37.2,974,51,43,0
2018,09,02,13:00,36.3,971,50,65,0
2018,09,02,14:00,35.8,970,52,57,0.2
2018,09,02,15:00,36.3,970,52,48,0.2
2018,09,02,16:00,32.8,969,69,7,0
2018,09,02,17:00,30.9,969,74,7,0
2018,09,02,18:00,28.9,970,82,0,0
2018,09,02,19:00,27.9,970,83,0,0
2018,09,02,20:00,26.5,971,87,0,0
2018,09,02,21:00,26,971,89,0,0
2018,09,02,22:00,25,973,95,0,0
2018,09,02,23:00,24.5,973,97,0,0
2018,09,03,00:00,24.5,971,97,0,0.2
2018,09,03,01:00,24,971,97,0,0
2018,09,03,02:00,24,971,97,0,0
2018,09,03,03:00,24,970,99,0,0
2018,09,03,04:00,23.5,970,100,0,0
2018,09,03,05:00,23.5,970,100,0,0
2018,09,03,06:00,23.5,971,-999,0,0.2
2018,09,03,07:00,24,971,-999,1,0
2018,09,03,08:00,25.5,971,98,6,0
2018,09,03,09:00,27,973,91,18,0
2018,09,03,10:00,27.9,973,89,14,0.2
2018,09,03,11:00,27.9,973,86,31,0
2018,09,03,12:00,27.9,971,90,38,0
2018,09,03,13:00,27.9,971,86,39,0
2018,09,03,14:00,28.4,970,87,37,0
2018,09,03,15:00,28.9,969,84,32,0
2018,09,03,16:00,28.4,968,89,16,0
2018,09,03,17:00,27.4,969,90,3,0.2
2018,09,03,18:00,26,969,94,0,0.2
2018,09,03,19:00,25,970,98,0,0
2018,09,03,20:00,25,971,99,0,0.2
2018,09,03,21:00,25,973,100,0,0
2018,09,03,22:00,25,973,100,0,0
2018,09,03,23:00,24.5,973,-999,0,0
2018,09,04,00:00,24.5,971,100,0,0.2
2018,09,04,01:00,24.5,971,-999,0,0
2018,09,04,02:00,24.5,971,-999,0,0
2018,09,04,03:00,24,971,-999,0,0
2018,09,04,04:00,23.5,970,-999,0,0
2018,09,04,05:00,23.5,971,-999,0,0.2
2018,09,04,06:00,23.5,971,-999,0,0
2018,09,04,07:00,24,973,-999,2,0
2018,09,04,08:00,26.5,973,97,23,0
2018,09,04,09:00,28.4,974,82,45,0.2
2018,09,04,10:00,30.4,974,73,55,0
2018,09,04,11:00,29.4,973,77,35,0
2018,09,04,12:00,26.5,973,93,2,0
2018,09,04,13:00,26.5,971,94,39,0
2018,09,04,14:00,29.9,971,77,48,0
2018,09,04,15:00,28.9,970,80,40,0
2018,09,04,16:00,28.4,970,85,7,0
2018,09,04,17:00,26.5,970,91,0,0
2018,09,04,18:00,25.5,970,94,0,0.2
2018,09,04,19:00,24.5,970,95,0,0
2018,09,04,20:00,24,971,98,0,0
2018,09,04,21:00,23.5,973,98,0,0
2018,09,04,22:00,23,974,100,0,0
2018,09,04,23:00,23,974,100,0,0.2
2018,09,05,00:00,23,974,100,0,0
2018,09,05,01:00,23,974,100,0,0
2018,09,05,02:00,22.5,973,-999,0,0
2018,09,05,03:00,22.5,973,-999,0,0
2018,09,05,04:00,22.5,973,-999,0,0
2018,09,05,05:00,22.5,973,-999,0,0
2018,09,05,06:00,22.5,973,-999,0,0
2018,09,05,07:00,23,974,100,2,0
2018,09,05,08:00,26,974,87,18,0
2018,09,05,09:00,27.9,975,80,46,0.2
2018,09,05,10:00,29.4,975,72,46,0
2018,09,05,11:00,32.3,975,62,67,0
2018,09,05,12:00,30.9,974,68,44,0
2018,09,05,13:00,32.8,973,60,67,0
2018,09,05,14:00,33.8,971,53,42,0
2018,09,05,15:00,35.3,970,54,53,0.2
2018,09,05,16:00,32.8,970,65,8,0
2018,09,05,17:00,27.4,970,81,1,0.2
2018,09,05,18:00,26.5,971,94,1,0
2018,09,05,19:00,25.5,973,97,0,0.2
2018,09,05,20:00,24.5,974,97,0,0
2018,09,05,21:00,24,974,100,0,0
2018,09,05,22:00,23.5,975,-999,0,0.2
2018,09,05,23:00,23.5,974,-999,0,0
2018,09,06,00:00,23,974,-999,0,0.2
2018,09,06,01:00,22.5,974,-999,0,0
2018,09,06,02:00,22.1,973,-999,0,0.2
2018,09,06,03:00,21.6,973,-999,0,0
2018,09,06,04:00,21.6,973,-999,0,0
2018,09,06,05:00,21.1,973,-999,0,0
2018,09,06,06:00,21.1,973,-999,0,0
2018,09,06,07:00,21.6,975,-999,0,0
2018,09,06,08:00,26,974,91,41,0
2018,09,06,09:00,31.4,975,71,50,0
2018,09,06,10:00,34.3,975,57,61,0.4
2018,09,06,11:00,34.3,974,56,58,0
2018,09,06,12:00,36.3,973,53,115,0.2
2018,09,06,13:00,33.3,971,66,80,0
2018,09,06,14:00,34.3,970,56,55,0.2
2018,09,06,15:00,32.8,970,60,2,0.4
2018,09,06,16:00,30.9,970,66,6,0
2018,09,06,17:00,28.4,969,83,4,0.2
2018,09,06,18:00,27.4,970,89,0,0
2018,09,06,19:00,26.5,970,93,0,0
2018,09,06,20:00,26,971,91,0,0
2018,09,06,21:00,25,973,94,0,0
2018,09,06,22:00,24,974,97,0,0.2
2018,09,06,23:00,23.5,973,98,0,0
2018,09,07,00:00,22.5,974,99,0,0
2018,09,07,01:00,22.5,973,100,0,0
2018,09,07,02:00,22.1,973,100,0,0.2
2018,09,07,03:00,22.1,973,-999,0,0
2018,09,07,04:00,22.1,973,-999,0,0
2018,09,07,05:00,21.6,973,-999,0,0
2018,09,07,06:00,21.6,974,-999,0,0
2018,09,07,07:00,23.5,974,-999,3,0
