year,month,day,time,temp,press,humid,solar,rain1h
2018,09,01,00:00,26,969,95,0,0
2018,09,01,01:00,25.5,969,91,0,0
2018,09,01,02:00,25,969,97,0,0
2018,09,01,03:00,25,969,-999,0,0
2018,09,01,04:00,25,968,99,0,0
2018,09,01,05:00,24.5,969,99,0,0
2018,09,01,06:00,24.5,969,98,0,0
2018,09,01,07:00,25.5,970,93,3,0
2018,09,01,08:00,28.9,970,77,19,0
2018,09,01,09:00,30.4,971,73,43,0
2018,09,01,10:00,32.8,971,63,48,0
2018,09,01,11:00,33.3,971,61,76,0
2018,09,01,12:00,37.2,971,47,125,0
2018,09,01,13:00,36.3,970,48,76,0
2018,09,01,14:00,35.3,969,57,68,0
2018,09,01,15:00,35.8,969,54,59,0
2018,09,01,16:00,33.3,969,58,1,0
2018,09,01,17:00,28.4,968,81,6,0.4
2018,09,01,18:00,27.4,968,87,0,0
2018,09,01,19:00,26,969,92,0,0
2018,09,01,20:00,25.5,970,90,0,0
2018,09,01,21:00,25,970,94,0,0
2018,09,01,22:00,24.5,970,90,0,0
2018,09,01,23:00,24.5,970,96,0,0
2018,09,02,00:00,24,970,97,0,0
2018,09,02,01:00,24,970,99,0,0
2018,09,02,02:00,24,969,95,0,0
2018,09,02,03:00,24,969,98,0,0
2018,09,02,04:00,23.5,969,98,0,0
2018,09,02,05:00,24,969,98,0,0
2018,09,02,06:00,24,969,96,0,0
2018,09,02,07:00,25,969,96,0,0
2018,09,02,08:00,27,970,87,15,0
2018,09,02,09:00,33.3,971,59,54,0
2018,09,02,10:00,35.8,971,52,61,0
2018,09,02,11:00,35.3,971,53,63,0
2018,09,02,12:00,35.8,970,52,66,0
2018,09,02,13:00,37.2,969,46,67,0
2018,09,02,14:00,37.2,968,49,64,0
2018,09,02,15:00,35.3,967,50,20,0
2018,09,02,16:00,32.8,966,60,36,0.4
2018,09,02,17:00,31.4,966,69,11,0
2018,09,02,18:00,29.4,966,76,0,0
2018,09,02,19:00,28.4,967,83,0,0
2018,09,02,20:00,27.4,967,86,0,0
2018,09,02,21:00,27,967,92,0,0
2018,09,02,22:00,26.5,968,94,0,0
2018,09,02,23:00,26,968,93,0,0
2018,09,03,00:00,26,968,89,0,0
2018,09,03,01:00,26,967,86,0,0
2018,09,03,02:00,25,967,91,0,0
2018,09,03,03:00,25,966,93,0,0
2018,09,03,04:00,24.5,966,93,0,0
2018,09,03,05:00,24.5,966,96,0,0.2
2018,09,03,06:00,24,967,99,0,0.4
2018,09,03,07:00,24,968,99,0,0
2018,09,03,08:00,26,967,94,11,0
2018,09,03,09:00,28.4,968,79,20,0.2
2018,09,03,10:00,26.5,969,86,4,0.4
2018,09,03,11:00,26,969,91,24,2.2
2018,09,03,12:00,27.4,968,86,31,0.2
2018,09,03,13:00,28.9,967,83,51,0.2
2018,09,03,14:00,27.9,967,84,14,0
2018,09,03,15:00,27.9,966,87,24,0
2018,09,03,16:00,28.4,965,79,22,0
2018,09,03,17:00,27.9,965,81,7,0
2018,09,03,18:00,26.5,965,88,0,0
2018,09,03,19:00,25.5,965,97,0,0
2018,09,03,20:00,25,967,98,0,0
2018,09,03,21:00,25,968,99,0,0
2018,09,03,22:00,25,968,-999,0,0
2018,09,03,23:00,25,968,100,0,0
2018,09,04,00:00,24.5,968,100,0,0
2018,09,04,01:00,24.5,967,100,0,0
2018,09,04,02:00,24.5,967,97,0,0
2018,09,04,03:00,24,966,95,0,0
2018,09,04,04:00,24,966,99,0,0
2018,09,04,05:00,24,967,100,0,0
2018,09,04,06:00,23.5,967,-999,0,0
2018,09,04,07:00,24.5,968,100,0,0
2018,09,04,08:00,26.5,969,88,11,0
2018,09,04,09:00,29.4,969,75,42,0
2018,09,04,10:00,30.9,969,72,52,0
2018,09,04,11:00,34.3,970,59,68,0
2018,09,04,12:00,30.9,969,70,40,0
2018,09,04,13:00,27.9,968,84,48,0.4
2018,09,04,14:00,32.3,967,64,61,0.2
2018,09,04,15:00,33.3,966,61,56,0
2018,09,04,16:00,31.4,966,66,34,0
2018,09,04,17:00,29.9,966,66,4,0
2018,09,04,18:00,27.9,966,74,0,0
2018,09,04,19:00,27,967,82,0,0
2018,09,04,20:00,26,968,90,0,0
2018,09,04,21:00,25.5,969,88,0,0
2018,09,04,22:00,25,969,89,0,0
2018,09,04,23:00,25,969,88,0,0
2018,09,05,00:00,25,969,93,0,0
2018,09,05,01:00,25,969,93,0,0
2018,09,05,02:00,24.5,968,95,0,0
2018,09,05,03:00,24.5,968,90,0,0
2018,09,05,04:00,24,968,90,0,0
2018,09,05,05:00,24,968,92,0,0
2018,09,05,06:00,24,969,90,0,0
2018,09,05,07:00,25,969,90,1,0
2018,09,05,08:00,28.9,970,73,43,0
2018,09,05,09:00,30.4,970,66,56,0
2018,09,05,10:00,35.3,971,50,63,0
2018,09,05,11:00,33.3,971,54,74,0
2018,09,05,12:00,36.3,970,50,58,0
2018,09,05,13:00,35.3,969,52,61,0
2018,09,05,14:00,36.8,968,49,57,0
2018,09,05,15:00,33.8,968,56,16,0
2018,09,05,16:00,33.3,967,55,9,0
2018,09,05,17:00,29.9,967,65,1,0
2018,09,05,18:00,24.5,967,89,0,0
2018,09,05,19:00,24,968,96,0,0
2018,09,05,20:00,24,969,93,0,0
2018,09,05,21:00,24,970,94,0,0
2018,09,05,22:00,24,970,95,0,0
2018,09,05,23:00,24,970,93,0,0
2018,09,06,00:00,24,969,98,0,0
2018,09,06,01:00,23,969,99,0,0
2018,09,06,02:00,22.5,968,-999,0,0
2018,09,06,03:00,22.1,968,-999,0,0
2018,09,06,04:00,22.1,968,-999,0,0
2018,09,06,05:00,21.6,968,-999,0,0
2018,09,06,06:00,22.1,968,-999,0,0
2018,09,06,07:00,23.5,969,98,1,0
2018,09,06,08:00,28.4,970,78,28,0
2018,09,06,09:00,29.4,971,75,49,0
2018,09,06,10:00,34.8,971,54,60,0
2018,09,06,11:00,33.8,970,54,78,0
2018,09,06,12:00,36.8,970,48,130,0
2018,09,06,13:00,36.8,969,49,67,0
2018,09,06,14:00,37.7,968,47,49,0
2018,09,06,15:00,38.2,967,46,12,0
2018,09,06,16:00,34.3,967,55,3,0
2018,09,06,17:00,33.8,966,57,9,0
2018,09,06,18:00,29.4,966,70,0,0
2018,09,06,19:00,27.4,967,84,0,0
2018,09,06,20:00,26.5,967,87,0,0
2018,09,06,21:00,26,969,89,0,0
2018,09,06,22:00,25.5,969,94,0,0
2018,09,06,23:00,25,969,97,0,0
2018,09,07,00:00,24.5,968,97,0,0
2018,09,07,01:00,24,968,96,0,0
2018,09,07,02:00,24,968,99,0,0
2018,09,07,03:00,23.5,968,-999,0,0
2018,09,07,04:00,23.5,968,-999,0,0
2018,09,07,05:00,23,968,-999,0,0
2018,09,07,06:00,23,969,-999,0,0
2018,09,07,07:00,24.5,969,96,0,0
2018,09,07,08:00,30.4,970,71,43,0
2018,09,07,09:00,32.8,971,61,53,0
2018,09,07,10:00,34.3,971,55,60,0
2018,09,07,11:00,36.3,971,49,53,0
2018,09,07,12:00,39.7,970,42,180,0
2018,09,07,13:00,40.7,969,39,71,0
2018,09,07,14:00,40.2,967,43,58,0
2018,09,07,15:00,38.7,966,43,59,0
2018,09,07,16:00,37.2,966,46,39,0
2018,09,07,17:00,31.9,966,61,4,0
2018,09,07,18:00,28.9,966,74,0,0
2018,09,07,19:00,27.4,966,78,0,0
2018,09,07,20:00,27,968,85,0,0
2018,09,07,21:00,27,968,87,0,0
2018,09,07,22:00,26,969,89,0,0
2018,09,07,23:00,26.5,969,88,0,0
2018,09,08,00:00,25.5,969,91,0,0
2018,09,08,01:00,25,968,95,0,0
2018,09,08,02:00,25,968,100,0,0
2018,09,08,03:00,24.5,966,-999,0,0
2018,09,08,04:00,24,967,100,0,0
2018,09,08,05:00,24,968,99,0,0
2018,09,08,06:00,24,968,-999,0,0
2018,09,08,07:00,24.5,969,96,0,0
2018,09,08,08:00,28.9,970,78,12,0
2018,09,08,09:00,29.4,969,74,45,0
2018,09,08,10:00,28.9,970,80,8,0
2018,09,08,11:00,27,970,89,5,0
2018,09,08,12:00,28.9,969,85,12,0.4
2018,09,08,13:00,33.3,968,66,90,0.2
2018,09,08,14:00,36.3,968,50,58,0
2018,09,08,15:00,35.8,968,51,43,0
2018,09,08,16:00,36.3,967,51,37,0
2018,09,08,17:00,35.3,967,50,15,0
2018,09,08,18:00,30.4,967,71,0,0
2018,09,08,19:00,27,968,83,0,0
2018,09,08,20:00,25.5,969,95,0,0.4
2018,09,08,21:00,25,969,95,0,0.2
2018,09,08,22:00,25,970,97,0,0
2018,09,08,23:00,25,970,99,0,0
2018,09,09,00:00,24.5,970,-999,0,0
2018,09,09,01:00,24.5,970,-999,0,0
2018,09,09,02:00,24.5,970,-999,0,0
2018,09,09,03:00,24.5,970,-999,0,0
2018,09,09,04:00,24.5,969,-999,0,0.2
2018,09,09,05:00,24,969,-999,0,0.8
2018,09,09,06:00,24,970,-999,0,0
2018,09,09,07:00,25,970,100,1,0
2018,09,09,08:00,26,971,93,12,0
2018,09,09,09:00,27.9,971,90,53,0
2018,09,09,10:00,30.9,973,73,70,0
2018,09,09,11:00,33.8,973,61,53,0
2018,09,09,12:00,38.2,973,51,162,0
2018,09,09,13:00,36.3,971,53,67,0
2018,09,09,14:00,32.8,969,66,51,0
2018,09,09,15:00,31.4,969,70,54,0.8
2018,09,09,16:00,29.4,969,79,14,0
2018,09,09,17:00,30.9,968,74,19,0
2018,09,09,18:00,27.4,969,87,0,0
2018,09,09,19:00,26.5,970,93,0,0
2018,09,09,20:00,26,971,93,0,0
2018,09,09,21:00,25.5,973,97,0,0
2018,09,09,22:00,25,973,97,0,0
2018,09,09,23:00,25,973,-999,0,0
2018,09,10,00:00,25,973,-999,0,0
2018,09,10,01:00,25,973,99,0,0.4
2018,09,10,02:00,24.5,973,-999,0,3.6
2018,09,10,03:00,24,973,-999,0,1.4
2018,09,10,04:00,24,973,-999,0,7.2
2018,09,10,05:00,23.5,973,-999,0,2.4
2018,09,10,06:00,23.5,973,-999,0,1.2
2018,09,10,07:00,24,973,-999,1,0
2018,09,10,08:00,27.4,974,88,37,0
2018,09,10,09:00,29.9,975,82,54,0
2018,09,10,10:00,30.4,975,76,54,0
2018,09,10,11:00,34.8,975,62,72,0
2018,09,10,12:00,35.3,974,60,77,0
2018,09,10,13:00,37.7,974,48,65,0
2018,09,10,14:00,36.8,973,50,52,0
2018,09,10,15:00,36.8,970,49,47,0
2018,09,10,16:00,37.7,970,48,19,0
2018,09,10,17:00,33.3,970,63,27,0
2018,09,10,18:00,28.9,970,75,0,0
2018,09,10,19:00,27.4,971,80,0,0
2018,09,10,20:00,27,971,82,0,0
2018,09,10,21:00,26,973,89,0,0
2018,09,10,22:00,26,973,97,0,0
2018,09,10,23:00,25.5,973,97,0,0
2018,09,11,00:00,25,973,100,0,0
2018,09,11,01:00,25,973,97,0,0
2018,09,11,02:00,25,971,99,0,0
2018,09,11,03:00,24.5,971,98,0,0
2018,09,11,04:00,24.5,971,100,0,0
2018,09,11,05:00,24,971,-999,0,0
2018,09,11,06:00,23.5,973,-999,0,0
2018,09,11,07:00,24.5,973,-999,1,0
2018,09,11,08:00,27.4,973,86,5,0
2018,09,11,09:00,32.8,974,63,65,0
2018,09,11,10:00,33.3,974,60,60,0
2018,09,11,11:00,35.8,973,55,68,0
2018,09,11,12:00,38.7,973,45,151,0
2018,09,11,13:00,37.7,971,46,62,0
2018,09,11,14:00,38.7,970,41,50,0
2018,09,11,15:00,38.7,969,45,37,0
2018,09,11,16:00,38.7,968,42,37,0
2018,09,11,17:00,36.3,968,46,21,0
2018,09,11,18:00,31.9,968,70,0,0
2018,09,11,19:00,28.9,969,77,0,0
2018,09,11,20:00,28.4,969,84,0,0
2018,09,11,21:00,27.4,969,87,0,0
2018,09,11,22:00,27,970,89,0,0
2018,09,11,23:00,26.5,970,93,0,0
2018,09,12,00:00,26,970,99,0,0
2018,09,12,01:00,25.5,970,95,0,0
2018,09,12,02:00,25.5,969,95,0,0
2018,09,12,03:00,25,969,93,0,0
2018,09,12,04:00,24.5,968,95,0,0
2018,09,12,05:00,24,969,100,0,0
2018,09,12,06:00,24,969,99,0,0
2018,09,12,07:00,25,970,95,2,0
2018,09,12,08:00,27.4,970,84,10,0
2018,09,12,09:00,30.9,971,68,34,0
2018,09,12,10:00,34.8,971,60,60,0
2018,09,12,11:00,36.3,970,56,67,0
2018,09,12,12:00,38.2,970,45,134,0
2018,09,12,13:00,38.2,969,48,71,0
2018,09,12,14:00,34.8,967,56,12,0
2018,09,12,15:00,31.4,967,65,1,0
2018,09,12,16:00,29.9,965,69,23,0
2018,09,12,17:00,28.9,966,77,0,0
2018,09,12,18:00,27.9,966,81,0,0
2018,09,12,19:00,27,967,89,0,0
2018,09,12,20:00,26.5,968,87,0,0
2018,09,12,21:00,26,968,89,0,0
2018,09,12,22:00,26,969,92,0,0
2018,09,12,23:00,26,969,95,0,0
2018,09,13,00:00,25.5,969,95,0,0
2018,09,13,01:00,25,968,97,0,0
2018,09,13,02:00,25,968,-999,0,0
2018,09,13,03:00,24.5,967,-999,0,0
2018,09,13,04:00,24.5,967,-999,0,0
2018,09,13,05:00,24.5,967,-999,0,0
2018,09,13,06:00,24,968,-999,0,0
