year,month,day,time,temp,press,humid,solar,rain1h
2018,09,01,00:00,25.5,970,91,0,0
2018,09,01,01:00,25,969,94,0,0
2018,09,01,02:00,24.5,969,94,0,0
2018,09,01,03:00,25,969,94,0,0
2018,09,01,04:00,25,969,95,0,0
2018,09,01,05:00,25,969,95,0,0
2018,09,01,06:00,24.5,970,96,0,0
2018,09,01,07:00,25.5,970,95,0,0
2018,09,01,08:00,27.9,971,81,6,0
2018,09,01,09:00,31.4,971,69,35,0
2018,09,01,10:00,31.4,973,64,6,0
2018,09,01,11:00,39.2,973,42,66,0
2018,09,01,12:00,37.7,971,47,67,0
2018,09,01,13:00,38.7,971,42,51,0
2018,09,01,14:00,38.2,970,42,50,0
2018,09,01,15:00,38.2,969,42,45,0
2018,09,01,16:00,36.8,969,45,36,0
2018,09,01,17:00,31.9,969,56,0,0
2018,09,01,18:00,30.9,969,63,0,0
2018,09,01,19:00,27.9,970,71,0,0
2018,09,01,20:00,27.4,970,77,0,0
2018,09,01,21:00,26.5,970,82,0,0
2018,09,01,22:00,25.5,971,87,0,0
2018,09,01,23:00,25,971,90,0,0
2018,09,02,00:00,25,971,92,0,0
2018,09,02,01:00,25,970,93,0,0
2018,09,02,02:00,25,970,93,0,0
2018,09,02,03:00,24.5,969,94,0,0
2018,09,02,04:00,24.5,970,95,0,0
2018,09,02,05:00,24,970,95,0,0
2018,09,02,06:00,24,970,96,0,0
2018,09,02,07:00,25,970,96,1,0
2018,09,02,08:00,27.4,971,82,1,0
2018,09,02,09:00,30.9,971,72,48,0
2018,09,02,10:00,39.2,973,42,56,0
2018,09,02,11:00,37.7,971,45,66,0
2018,09,02,12:00,40.2,970,39,43,0
2018,09,02,13:00,42.1,970,35,49,0
2018,09,02,14:00,40.7,968,38,62,0
2018,09,02,15:00,41.7,968,36,35,0
2018,09,02,16:00,40.7,967,37,47,0
2018,09,02,17:00,31.9,966,66,6,0
2018,09,02,18:00,31.4,966,69,0,0
2018,09,02,19:00,29.4,967,78,0,0
2018,09,02,20:00,28.4,968,86,0,0
2018,09,02,21:00,27.4,968,90,0,0.2
2018,09,02,22:00,26.5,969,83,0,0
2018,09,02,23:00,27,969,83,0,0
2018,09,03,00:00,27,968,81,0,0
2018,09,03,01:00,26.5,968,82,0,0
2018,09,03,02:00,25.5,968,87,0,0
2018,09,03,03:00,25.5,967,86,0,0
2018,09,03,04:00,25.5,967,88,0,0
2018,09,03,05:00,25.5,967,91,0,0
2018,09,03,06:00,25,968,94,0,0
2018,09,03,07:00,25.5,968,96,0,0.4
2018,09,03,08:00,27,969,92,6,0
2018,09,03,09:00,27.9,969,87,11,0
2018,09,03,10:00,30.4,969,77,46,0
2018,09,03,11:00,30.4,969,75,27,0
2018,09,03,12:00,29.4,969,82,23,0
2018,09,03,13:00,28.9,969,83,26,0
2018,09,03,14:00,29.9,968,79,31,0
2018,09,03,15:00,30.9,967,73,20,0
2018,09,03,16:00,30.9,966,73,16,0
2018,09,03,17:00,29.9,966,74,2,0.2
2018,09,03,18:00,28.4,966,81,0,0
2018,09,03,19:00,27,967,88,0,0
2018,09,03,20:00,26.5,968,91,0,0
2018,09,03,21:00,26.5,968,94,0,0
2018,09,03,22:00,26,969,94,0,0
2018,09,03,23:00,26,969,95,0,0
2018,09,04,00:00,25.5,968,90,0,0
2018,09,04,01:00,25,968,91,0,0
2018,09,04,02:00,25,968,93,0,0
2018,09,04,03:00,25,968,94,0,0
2018,09,04,04:00,25,967,97,0,0
2018,09,04,05:00,25,968,98,0,0.2
2018,09,04,06:00,25,968,98,0,0
2018,09,04,07:00,25.5,969,97,0,0
2018,09,04,08:00,27,969,90,4,0
2018,09,04,09:00,30.9,970,72,45,0
2018,09,04,10:00,34.8,970,57,31,0
2018,09,04,11:00,33.8,970,60,34,0
2018,09,04,12:00,33.8,970,60,55,0
2018,09,04,13:00,32.3,969,68,57,0
2018,09,04,14:00,34.8,968,54,56,0
2018,09,04,15:00,35.3,967,51,48,0
2018,09,04,16:00,33.3,967,53,22,0
2018,09,04,17:00,31.9,967,57,3,0
2018,09,04,18:00,29.9,967,68,0,0
2018,09,04,19:00,27.9,968,77,0,0
2018,09,04,20:00,26.5,968,79,0,0
2018,09,04,21:00,26,969,81,0,0
2018,09,04,22:00,25.5,970,85,0,0
2018,09,04,23:00,25.5,970,87,0,0
2018,09,05,00:00,25,970,88,0,0
2018,09,05,01:00,25.5,969,87,0,0
2018,09,05,02:00,25,969,83,0,0
2018,09,05,03:00,25,969,84,0,0
2018,09,05,04:00,24.5,969,88,0,0
2018,09,05,05:00,24.5,969,91,0,0
2018,09,05,06:00,24.5,969,92,0,0
2018,09,05,07:00,25,970,91,1,0
2018,09,05,08:00,27.9,970,75,11,0
2018,09,05,09:00,30.9,971,64,43,0
2018,09,05,10:00,31.9,971,60,58,0
2018,09,05,11:00,36.8,971,48,78,0
2018,09,05,12:00,39.2,970,41,115,0
2018,09,05,13:00,38.7,970,44,72,0
2018,09,05,14:00,39.7,969,38,48,0
2018,09,05,15:00,39.2,968,38,41,0
2018,09,05,16:00,34.8,968,48,4,0
2018,09,05,17:00,26,967,87,0,1
2018,09,05,18:00,26,967,90,0,1
2018,09,05,19:00,25.5,969,94,0,0
2018,09,05,20:00,25,969,95,0,0
2018,09,05,21:00,25,970,96,0,0
2018,09,05,22:00,25,970,96,0,0
2018,09,05,23:00,24.5,971,95,0,0
2018,09,06,00:00,24.5,970,95,0,0
2018,09,06,01:00,24,970,96,0,0
2018,09,06,02:00,23.5,969,98,0,0
2018,09,06,03:00,23.5,969,98,0,0
2018,09,06,04:00,23.5,969,99,0,0
2018,09,06,05:00,23,969,99,0,0
2018,09,06,06:00,23,969,99,0,0.2
2018,09,06,07:00,23.5,970,100,0,0
2018,09,06,08:00,25,970,92,0,0
2018,09,06,09:00,28.9,971,79,30,0
2018,09,06,10:00,38.2,973,47,56,0
2018,09,06,11:00,37.2,971,44,59,0
2018,09,06,12:00,38.7,970,43,127,0
2018,09,06,13:00,41.7,969,36,70,0
2018,09,06,14:00,42.1,969,35,51,0
2018,09,06,15:00,40.2,967,37,16,0
2018,09,06,16:00,37.7,967,42,13,0
2018,09,06,17:00,27.9,966,86,2,2.6
