year,month,day,time,temp,press,humid,solar,rain1h
2018,09,01,00:00,26,968,86,0,0
2018,09,01,01:00,26,968,86,0,0
2018,09,01,02:00,25.5,968,89,0,0
2018,09,01,03:00,25,968,92,0,0
2018,09,01,04:00,25,967,91,0,0
2018,09,01,05:00,25,968,94,0,0
2018,09,01,06:00,25,968,94,0,0
2018,09,01,07:00,25.5,969,89,2,0
2018,09,01,08:00,27.4,969,82,4,0
2018,09,01,09:00,29.4,969,73,34,0
2018,09,01,10:00,29.9,970,68,26,0
2018,09,01,11:00,34.3,970,57,62,0
2018,09,01,12:00,31.9,969,63,39,0
2018,09,01,13:00,30.9,968,66,48,0
2018,09,01,14:00,33.8,968,57,45,0
2018,09,01,15:00,33.8,967,49,4,0
2018,09,01,16:00,30.4,967,72,14,0
2018,09,01,17:00,29.9,967,65,2,0
2018,09,01,18:00,29.4,968,72,0,0
2018,09,01,19:00,27.4,968,77,0,0
2018,09,01,20:00,27.4,968,74,0,0
2018,09,01,21:00,27,969,77,0,0
2018,09,01,22:00,26,969,84,0,0
2018,09,01,23:00,25.5,969,86,0,0
2018,09,02,00:00,25,969,90,0,0
2018,09,02,01:00,25,969,91,0,0
2018,09,02,02:00,25,968,94,0,0
2018,09,02,03:00,25,968,94,0,0
2018,09,02,04:00,24.5,968,93,0,0
2018,09,02,05:00,24.5,968,94,0,0
2018,09,02,06:00,24.5,968,97,0,0
2018,09,02,07:00,25,969,98,0,0
2018,09,02,08:00,27.4,969,87,10,0
2018,09,02,09:00,31.4,969,66,44,0
2018,09,02,10:00,34.3,969,57,61,0
2018,09,02,11:00,33.3,969,61,51,0
2018,09,02,12:00,36.3,968,56,254,0
2018,09,02,13:00,34.3,967,56,85,0
2018,09,02,14:00,33.8,966,55,43,0
2018,09,02,15:00,31.4,965,69,42,0.2
2018,09,02,16:00,30.9,965,69,15,0
2018,09,02,17:00,30.9,965,77,16,0
2018,09,02,18:00,29.4,965,82,0,0
2018,09,02,19:00,27.9,966,83,0,0
2018,09,02,20:00,27.4,966,85,0,0
2018,09,02,21:00,27,966,88,0,0.2
2018,09,02,22:00,26.5,967,92,0,0
2018,09,02,23:00,26.5,967,94,0,0
2018,09,03,00:00,26.5,967,95,0,0
2018,09,03,01:00,26,967,89,0,0
2018,09,03,02:00,25.5,966,91,0,0
2018,09,03,03:00,25,966,91,0,0
