year,month,day,time,temp,press,humid,solar,rain1h
2018,01,01,00:00,20.6,975,99,0,0
2018,01,01,01:00,20.1,974,-999,0,0
2018,01,01,02:00,19.6,973,-999,0,0
2018,01,01,03:00,20.1,973,99,0,0
2018,01,01,04:00,20.1,973,99,0,0
2018,01,01,05:00,20.1,973,100,0,0
2018,01,01,06:00,20.1,973,100,0,0
2018,01,01,07:00,20.1,975,-999,0,0
2018,01,01,08:00,20.6,974,98,0,0
2018,01,01,09:00,23.5,975,91,25,0
2018,01,01,10:00,26,975,76,29,0
2018,01,01,11:00,31.9,976,54,46,0
2018,01,01,12:00,28.9,974,58,43,0
2018,01,01,13:00,29.9,974,55,48,0
2018,01,01,14:00,27.9,973,60,21,0
2018,01,01,15:00,28.4,971,60,24,0
2018,01,01,16:00,28.4,971,63,29,0
2018,01,01,17:00,27,971,66,7,0
2018,01,01,18:00,23.5,971,79,0,0
2018,01,01,19:00,21.6,973,91,0,0
2018,01,01,20:00,21.1,973,94,0,0
2018,01,01,21:00,20.6,974,95,0,0
2018,01,01,22:00,20.1,974,99,0,0
2018,01,01,23:00,19.6,974,-999,0,0
2018,01,02,00:00,19.1,973,-999,0,0
2018,01,02,01:00,19.1,973,-999,0,0
2018,01,02,02:00,19.6,973,-999,0,0
2018,01,02,03:00,19.6,971,-999,0,0
2018,01,02,04:00,19.6,971,-999,0,0
2018,01,02,05:00,19.6,971,-999,0,0
2018,01,02,06:00,19.6,971,-999,0,0
2018,01,02,07:00,19.6,971,-999,0,0
2018,01,02,08:00,20.6,973,99,2,0
2018,01,02,09:00,22.5,974,89,3,0
2018,01,02,10:00,29.4,975,62,53,0
2018,01,02,11:00,31.4,975,52,69,0
2018,01,02,12:00,29.4,974,55,62,0
2018,01,02,13:00,30.4,974,53,40,0
2018,01,02,14:00,31.9,973,46,55,0
2018,01,02,15:00,30.4,971,48,16,0
2018,01,02,16:00,28.4,971,54,2,0
2018,01,02,17:00,28.9,971,53,10,0
2018,01,02,18:00,24.5,971,67,0,0
2018,01,02,19:00,21.6,971,86,0,0
2018,01,02,20:00,20.6,971,92,0,0
2018,01,02,21:00,20.6,973,93,0,0
2018,01,02,22:00,19.6,973,97,0,0
2018,01,02,23:00,19.1,973,100,0,0
2018,01,03,00:00,19.1,973,-999,0,0
2018,01,03,01:00,19.6,973,98,0,0
2018,01,03,02:00,19.1,973,98,0,0
2018,01,03,03:00,19.1,971,100,0,0
2018,01,03,04:00,19.1,971,-999,0,0
2018,01,03,05:00,18.6,971,-999,0,0
2018,01,03,06:00,18.6,971,-999,0,0
2018,01,03,07:00,18.6,973,-999,0,0
2018,01,03,08:00,20.1,973,97,7,0
2018,01,03,09:00,24,974,79,48,0
2018,01,03,10:00,27,974,66,43,0
2018,01,03,11:00,26,974,71,55,0
2018,01,03,12:00,28.9,973,58,60,0
2018,01,03,13:00,31.4,973,51,64,0
2018,01,03,14:00,31.4,971,49,51,0
2018,01,03,15:00,30.4,970,52,28,0
2018,01,03,16:00,28.9,969,55,15,0
2018,01,03,17:00,27.4,970,60,1,0
2018,01,03,18:00,24.5,971,76,0,0
2018,01,03,19:00,23.5,971,82,0,0
2018,01,03,20:00,23,973,87,0,0
2018,01,03,21:00,23,973,88,0,0
2018,01,03,22:00,22.5,973,92,0,0
2018,01,03,23:00,22.5,973,89,0,0
2018,01,04,00:00,22.1,973,94,0,0
2018,01,04,01:00,21.6,973,96,0,0
2018,01,04,02:00,21.1,971,99,0,0.2
2018,01,04,03:00,21.1,971,100,0,0
2018,01,04,04:00,20.6,973,-999,0,0
2018,01,04,05:00,20.6,971,-999,0,0
2018,01,04,06:00,20.1,971,-999,0,0
2018,01,04,07:00,20.1,973,-999,0,0
2018,01,04,08:00,21.1,974,100,0,0
2018,01,04,09:00,24.5,973,88,39,0
2018,01,04,10:00,26,974,79,48,0
2018,01,04,11:00,27.9,974,70,62,0
2018,01,04,12:00,28.9,973,60,39,0
2018,01,04,13:00,28.4,971,64,55,0
2018,01,04,14:00,29.9,971,54,48,0
2018,01,04,15:00,30.9,970,54,36,0
2018,01,04,16:00,29.9,970,55,25,0
2018,01,04,17:00,27.4,970,64,1,0
2018,01,04,18:00,25,970,78,0,0
2018,01,04,19:00,24,971,85,0,0
2018,01,04,20:00,23.5,971,86,0,0
2018,01,04,21:00,22.5,973,90,0,0
2018,01,04,22:00,22.5,973,91,0,0
2018,01,04,23:00,22.1,973,92,0,0
2018,01,05,00:00,21.6,973,96,0,0
2018,01,05,01:00,21.6,971,98,0,0
2018,01,05,02:00,21.6,971,97,0,0
2018,01,05,03:00,21.1,971,100,0,0
2018,01,05,04:00,21.1,970,98,0,0
2018,01,05,05:00,21.1,971,98,0,0
2018,01,05,06:00,21.1,971,99,0,0
2018,01,05,07:00,21.1,971,100,0,0
2018,01,05,08:00,21.6,973,97,0,0
2018,01,05,09:00,24,973,87,9,0
2018,01,05,10:00,24.5,973,85,7,0
2018,01,05,11:00,27,973,72,28,0
2018,01,05,12:00,27.4,971,69,30,0
2018,01,05,13:00,27.4,971,72,34,0
2018,01,05,14:00,28.4,970,68,60,0
2018,01,05,15:00,29.4,970,64,40,0
2018,01,05,16:00,27,969,74,7,0
2018,01,05,17:00,24,969,82,0,0
2018,01,05,18:00,23.5,970,88,0,0
2018,01,05,19:00,22.5,971,91,0,0
2018,01,05,20:00,22.5,971,95,0,0
