year,month,day,time,temp,press,humid,solar,rain1h
2018,01,01,00:00,23.5,975,85,0,0
2018,01,01,01:00,23,975,89,0,0
2018,01,01,02:00,21.6,974,97,0,0
2018,01,01,03:00,21.6,974,97,0,0
2018,01,01,04:00,21.1,973,-999,0,0
2018,01,01,05:00,20.6,974,-999,0,0
2018,01,01,06:00,21.1,974,-999,0,0
2018,01,01,07:00,21.1,975,-999,0,0
2018,01,01,08:00,21.6,975,-999,1,0
2018,01,01,09:00,24.5,975,86,11,0
2018,01,01,10:00,27.4,975,72,22,0
2018,01,01,11:00,28.9,975,63,16,0
2018,01,01,12:00,29.9,974,58,32,0
2018,01,01,13:00,28.9,973,59,38,0
2018,01,01,14:00,27.9,973,60,13,0
2018,01,01,15:00,29.4,971,59,31,0
2018,01,01,16:00,27.4,971,62,0,0
2018,01,01,17:00,27,971,63,0,0
2018,01,01,18:00,24.5,973,74,0,0
2018,01,01,19:00,23,973,87,0,0
2018,01,01,20:00,22.1,974,93,0,0
2018,01,01,21:00,22.5,974,88,0,0
2018,01,01,22:00,23,974,84,0,0
2018,01,01,23:00,22.1,975,87,0,0
2018,01,02,00:00,21.6,974,92,0,0
2018,01,02,01:00,20.6,975,100,0,0
2018,01,02,02:00,20.6,974,-999,0,0
2018,01,02,03:00,20.6,973,-999,0,0
2018,01,02,04:00,21.1,973,100,0,0
2018,01,02,05:00,21.1,971,100,0,0
2018,01,02,06:00,21.1,973,100,0,0
2018,01,02,07:00,21.1,973,97,0,0
2018,01,02,08:00,21.6,974,96,0,0
2018,01,02,09:00,23.5,974,89,8,0
2018,01,02,10:00,27.4,975,73,40,0
2018,01,02,11:00,29.4,974,64,48,0
2018,01,02,12:00,29.9,974,56,54,0
2018,01,02,13:00,31.9,973,49,59,0
2018,01,02,14:00,29.9,971,51,3,0
2018,01,02,15:00,28.9,971,53,1,0
2018,01,02,16:00,28.4,970,53,0,0
2018,01,02,17:00,27.4,971,56,0,0
2018,01,02,18:00,25,971,70,0,0
2018,01,02,19:00,23,971,79,0,0
2018,01,02,20:00,21.6,973,86,0,0
2018,01,02,21:00,21.1,974,93,0,0
2018,01,02,22:00,20.1,975,97,0,0
2018,01,02,23:00,19.6,974,99,0,0
2018,01,03,00:00,19.1,974,-999,0,0
2018,01,03,01:00,19.6,974,-999,0,0
2018,01,03,02:00,19.6,974,100,0,0
2018,01,03,03:00,19.6,973,100,0,0
2018,01,03,04:00,19.6,973,100,0,0
2018,01,03,05:00,19.6,973,-999,0,0
2018,01,03,06:00,19.6,973,-999,0,0
2018,01,03,07:00,18.6,973,-999,0,0
2018,01,03,08:00,20.6,973,100,2,0
2018,01,03,09:00,25,974,79,15,0
2018,01,03,10:00,25.5,974,75,34,0
2018,01,03,11:00,27.4,974,69,52,0
2018,01,03,12:00,32.8,974,46,53,0
2018,01,03,13:00,32.3,971,47,79,0
2018,01,03,14:00,31.4,971,49,30,0
2018,01,03,15:00,30.4,969,52,36,0
2018,01,03,16:00,29.4,970,54,9,0
2018,01,03,17:00,27.4,971,60,0,0
2018,01,03,18:00,25.5,970,73,0,0
2018,01,03,19:00,24.5,971,83,0,0
2018,01,03,20:00,24,973,87,0,0
2018,01,03,21:00,23.5,973,88,0,0
2018,01,03,22:00,23,974,90,0,0
2018,01,03,23:00,23,973,89,0,0
2018,01,04,00:00,22.5,973,92,0,0
2018,01,04,01:00,22.1,974,95,0,0
2018,01,04,02:00,22.1,973,97,0,0
2018,01,04,03:00,21.6,973,98,0,0
2018,01,04,04:00,21.6,971,99,0,0
2018,01,04,05:00,21.6,973,-999,0,0
2018,01,04,06:00,21.1,973,-999,0,0
2018,01,04,07:00,20.6,973,-999,0,0
2018,01,04,08:00,21.1,974,100,0,0
2018,01,04,09:00,25,974,85,19,0
2018,01,04,10:00,27,974,76,45,0
2018,01,04,11:00,29.4,974,64,18,0
2018,01,04,12:00,28.4,973,67,37,0
2018,01,04,13:00,30.4,971,60,52,0
2018,01,04,14:00,30.4,970,58,46,0
2018,01,04,15:00,29.9,970,61,34,0
2018,01,04,16:00,28.9,970,63,6,0
2018,01,04,17:00,27,970,69,0,0
2018,01,04,18:00,25.5,970,78,0,0
2018,01,04,19:00,24,971,87,0,0
2018,01,04,20:00,23.5,973,88,0,0
2018,01,04,21:00,23,973,93,0,0
2018,01,04,22:00,23,973,92,0,0
2018,01,04,23:00,23,973,92,0,0
2018,01,05,00:00,22.1,973,97,0,0
2018,01,05,01:00,22.5,973,97,0,0
2018,01,05,02:00,22.1,971,98,0,0
2018,01,05,03:00,22.1,971,98,0,0
2018,01,05,04:00,22.5,971,93,0,0
2018,01,05,05:00,23,970,89,0,0
2018,01,05,06:00,23,971,90,0,0
2018,01,05,07:00,22.1,971,93,0,0
2018,01,05,08:00,23,973,92,0,0
2018,01,05,09:00,25,974,85,3,0
2018,01,05,10:00,26.5,973,76,30,0
2018,01,05,11:00,26.5,974,74,18,0
2018,01,05,12:00,26,973,77,5,0
2018,01,05,13:00,27.4,971,75,43,0
2018,01,05,14:00,29.9,970,67,49,0
2018,01,05,15:00,28.9,969,68,30,0
2018,01,05,16:00,26.5,970,75,1,0
2018,01,05,17:00,25,970,79,0,0
2018,01,05,18:00,24,970,82,0,0
2018,01,05,19:00,23.5,971,83,0,0
2018,01,05,20:00,23.5,971,84,0,0
2018,01,05,21:00,23.5,971,85,0,0
2018,01,05,22:00,23,971,89,0,0
2018,01,05,23:00,23,973,89,0,0
2018,01,06,00:00,23,971,90,0,0
2018,01,06,01:00,23,971,93,0,0
2018,01,06,02:00,22.5,970,95,0,0
2018,01,06,03:00,22.1,970,98,0,0
2018,01,06,04:00,21.6,970,100,0,0
2018,01,06,05:00,22.1,970,100,0,0
2018,01,06,06:00,21.6,970,100,0,0
2018,01,06,07:00,21.6,970,100,0,0
2018,01,06,08:00,22.5,971,98,0,0
2018,01,06,09:00,24,973,92,5,0
2018,01,06,10:00,24.5,973,91,3,0
2018,01,06,11:00,27.4,971,83,52,0.2
2018,01,06,12:00,31.9,971,61,51,0
2018,01,06,13:00,30.9,970,64,48,0
2018,01,06,14:00,30.4,969,65,20,0
2018,01,06,15:00,27.9,968,76,5,0
2018,01,06,16:00,28.4,969,75,4,0
2018,01,06,17:00,27.4,969,77,0,0
2018,01,06,18:00,26,969,86,0,0
2018,01,06,19:00,24.5,969,93,0,0
2018,01,06,20:00,23.5,970,95,0,0
2018,01,06,21:00,23.5,971,95,0,0
2018,01,06,22:00,22.5,971,99,0,0
2018,01,06,23:00,22.5,971,-999,0,0
2018,01,07,00:00,22.5,971,99,0,0
2018,01,07,01:00,22.1,970,100,0,0
2018,01,07,02:00,21.6,970,-999,0,0
2018,01,07,03:00,21.6,970,-999,0,0
2018,01,07,04:00,21.6,970,-999,0,0
2018,01,07,05:00,22.1,970,-999,0,0
2018,01,07,06:00,22.1,971,-999,0,0
2018,01,07,07:00,22.1,971,-999,0,0
2018,01,07,08:00,22.5,973,-999,1,0
2018,01,07,09:00,24,974,96,4,0
2018,01,07,10:00,27.4,973,82,43,0
2018,01,07,11:00,32.3,973,61,58,0
2018,01,07,12:00,36.3,973,48,59,0
2018,01,07,13:00,36.3,970,45,58,0
2018,01,07,14:00,33.8,969,48,2,0
2018,01,07,15:00,32.8,968,50,13,0
2018,01,07,16:00,32.8,968,51,7,0
2018,01,07,17:00,31.9,968,53,0,0
2018,01,07,18:00,28.9,969,70,0,0
2018,01,07,19:00,27.4,969,74,0,0
2018,01,07,20:00,25.5,970,89,0,0
2018,01,07,21:00,24.5,971,91,0,0
2018,01,07,22:00,24,971,89,0,0
2018,01,07,23:00,23.5,971,93,0,0
2018,01,08,00:00,22.5,971,94,0,0
2018,01,08,01:00,22.5,971,97,0,0
2018,01,08,02:00,22.1,970,99,0,0
2018,01,08,03:00,22.5,970,98,0,0
2018,01,08,04:00,22.5,970,97,0,0
2018,01,08,05:00,22.5,970,98,0,0
2018,01,08,06:00,21.6,971,99,0,0
2018,01,08,07:00,21.6,973,-999,0,0
2018,01,08,08:00,22.5,973,98,0,0
2018,01,08,09:00,25.5,974,86,13,0
2018,01,08,10:00,27.9,974,74,3,0
2018,01,08,11:00,32.8,974,58,58,0
2018,01,08,12:00,38.7,973,40,60,0
2018,01,08,13:00,35.3,971,48,38,0
2018,01,08,14:00,34.3,970,50,39,0
2018,01,08,15:00,33.8,970,52,26,0
2018,01,08,16:00,32.3,969,55,6,0
2018,01,08,17:00,30.9,970,66,1,0
2018,01,08,18:00,28.9,971,75,0,0
2018,01,08,19:00,27.4,971,84,0,0
2018,01,08,20:00,26.5,973,86,0,0
2018,01,08,21:00,25.5,974,91,0,0
2018,01,08,22:00,24.5,974,94,0,0
2018,01,08,23:00,24,974,96,0,0
2018,01,09,00:00,23.5,974,96,0,0
2018,01,09,01:00,23,974,98,0,0
2018,01,09,02:00,22.5,974,100,0,0
2018,01,09,03:00,22.1,974,-999,0,0
2018,01,09,04:00,21.6,974,-999,0,0
2018,01,09,05:00,21.6,973,-999,0,0
2018,01,09,06:00,21.1,974,-999,0,0
2018,01,09,07:00,21.1,974,-999,0,0
2018,01,09,08:00,22.5,975,-999,5,0
2018,01,09,09:00,28.9,976,74,14,0
2018,01,09,10:00,28.4,976,72,4,0
2018,01,09,11:00,33.8,976,57,56,0
2018,01,09,12:00,38.2,974,43,58,0
2018,01,09,13:00,38.7,973,37,57,0
2018,01,09,14:00,35.3,973,44,1,0
2018,01,09,15:00,33.8,970,47,1,0
2018,01,09,16:00,33.3,970,48,0,0
2018,01,09,17:00,32.3,971,50,0,0
2018,01,09,18:00,29.4,971,65,0,0
2018,01,09,19:00,27.9,971,71,0,0
2018,01,09,20:00,27.4,973,75,0,0
2018,01,09,21:00,26,974,85,0,0
2018,01,09,22:00,24.5,974,93,0,0
2018,01,09,23:00,24,974,95,0,0
2018,01,10,00:00,23.5,974,97,0,0
2018,01,10,01:00,23,974,99,0,0
2018,01,10,02:00,22.1,973,100,0,0
2018,01,10,03:00,22.1,973,-999,0,0
2018,01,10,04:00,21.1,973,-999,0,0
2018,01,10,05:00,21.1,974,-999,0,0
2018,01,10,06:00,21.1,974,-999,0,0
2018,01,10,07:00,20.6,975,-999,0,0
2018,01,10,08:00,22.1,975,-999,5,0
2018,01,10,09:00,28.4,976,69,19,0
2018,01,10,10:00,27.4,976,74,2,0
2018,01,10,11:00,35.3,976,48,57,0
2018,01,10,12:00,38.2,975,39,60,0
2018,01,10,13:00,39.2,974,36,57,0
2018,01,10,14:00,35.3,973,41,1,0
2018,01,10,15:00,33.3,971,45,1,0
2018,01,10,16:00,32.8,971,48,0,0
2018,01,10,17:00,32.3,971,50,0,0
2018,01,10,18:00,30.9,971,61,0,0
