year,month,day,time,temp,press,humid,solar,rain1h
2018,08,01,00:00,25.5,969,86,0,0
2018,08,01,01:00,25,968,88,0,0
2018,08,01,02:00,24.5,967,92,0,0.2
2018,08,01,03:00,23.5,967,96,0,0
2018,08,01,04:00,23.5,966,97,0,0
2018,08,01,05:00,24,967,97,0,0
2018,08,01,06:00,24,967,97,0,0
2018,08,01,07:00,26,968,91,3,0
2018,08,01,08:00,27,968,82,13,0
2018,08,01,09:00,28.9,969,75,41,0
2018,08,01,10:00,32.3,970,67,70,0
2018,08,01,11:00,30.9,969,67,50,0
2018,08,01,12:00,31.9,969,66,58,0
2018,08,01,13:00,37.2,968,53,99,0
2018,08,01,14:00,36.3,967,51,77,0
2018,08,01,15:00,36.3,966,49,41,0
2018,08,01,16:00,36.8,967,48,35,0
2018,08,01,17:00,31.4,966,64,0,0
2018,08,01,18:00,27.9,965,87,0,0
2018,08,01,19:00,27,966,84,0,0
2018,08,01,20:00,26,967,90,0,0
2018,08,01,21:00,25.5,968,91,0,0
2018,08,01,22:00,25,969,92,0,0
2018,08,01,23:00,24.5,968,95,0,0
2018,08,02,00:00,24,969,98,0,0.2
2018,08,02,01:00,24,968,100,0,0
2018,08,02,02:00,24,967,-999,0,0
2018,08,02,03:00,24,967,99,0,0
2018,08,02,04:00,24,967,96,0,0
2018,08,02,05:00,23.5,967,96,0,0
2018,08,02,06:00,23.5,967,97,0,0
2018,08,02,07:00,25,967,92,2,0
2018,08,02,08:00,30.9,968,68,39,0
2018,08,02,09:00,33.3,969,57,54,0
2018,08,02,10:00,33.3,970,59,58,0
2018,08,02,11:00,33.8,970,57,71,0
2018,08,02,12:00,34.8,969,55,56,0
2018,08,02,13:00,35.8,968,54,147,0
2018,08,02,14:00,38.2,968,49,67,0
2018,08,02,15:00,37.2,966,51,63,0.2
2018,08,02,16:00,36.8,966,47,42,0
2018,08,02,17:00,30.9,966,64,0,0
2018,08,02,18:00,27,965,90,0,0
2018,08,02,19:00,26,966,94,0,0
2018,08,02,20:00,25.5,967,97,0,0
2018,08,02,21:00,25.5,967,99,0,0
2018,08,02,22:00,25,967,99,0,0
2018,08,02,23:00,25,968,95,0,0
2018,08,03,00:00,24.5,968,92,0,0
2018,08,03,01:00,24.5,967,89,0,0
2018,08,03,02:00,24,966,92,0,0
2018,08,03,03:00,23.5,966,94,0,0
2018,08,03,04:00,23,966,97,0,0
2018,08,03,05:00,23,966,99,0,0
2018,08,03,06:00,23.5,967,99,0,0
2018,08,03,07:00,24.5,967,90,1,0
2018,08,03,08:00,27.9,967,80,21,0
2018,08,03,09:00,31.4,968,62,46,0
2018,08,03,10:00,32.8,968,60,56,0
2018,08,03,11:00,38.2,968,45,86,0
2018,08,03,12:00,33.3,967,55,54,0.2
2018,08,03,13:00,37.7,967,46,104,0
2018,08,03,14:00,35.8,965,49,60,0
2018,08,03,15:00,37.7,965,45,58,0
2018,08,03,16:00,35.8,964,48,46,0
2018,08,03,17:00,36.3,964,46,37,0
2018,08,03,18:00,32.3,964,58,0,0
2018,08,03,19:00,29.4,965,66,0,0
2018,08,03,20:00,28.4,965,71,0,0
2018,08,03,21:00,27.9,966,73,0,0
2018,08,03,22:00,27.4,966,75,0,0
2018,08,03,23:00,26.5,967,73,0,0
2018,08,04,00:00,25.5,966,78,0,0
2018,08,04,01:00,25.5,965,80,0,0.2
2018,08,04,02:00,25,965,82,0,0
2018,08,04,03:00,24.5,965,86,0,0
2018,08,04,04:00,24,965,91,0,0
2018,08,04,05:00,24,965,91,0,0
2018,08,04,06:00,24,965,90,0,0
2018,08,04,07:00,25,965,85,1,0
2018,08,04,08:00,27.9,966,78,27,0
2018,08,04,09:00,30.9,967,61,46,0
2018,08,04,10:00,32.8,967,58,58,0
2018,08,04,11:00,35.8,967,53,72,0
2018,08,04,12:00,33.8,967,58,48,0
2018,08,04,13:00,31.9,966,62,47,0
2018,08,04,14:00,32.8,965,60,44,0
2018,08,04,15:00,32.3,965,63,50,0
2018,08,04,16:00,31.9,964,62,31,0
2018,08,04,17:00,30.4,964,67,3,0
2018,08,04,18:00,28.4,964,76,0,0
2018,08,04,19:00,27,965,80,0,0
2018,08,04,20:00,26.5,965,88,0,0
2018,08,04,21:00,26,966,90,0,0
2018,08,04,22:00,25.5,966,94,0,0
2018,08,04,23:00,25,967,95,0,0
2018,08,05,00:00,24.5,967,-999,0,0
2018,08,05,01:00,24.5,966,-999,0,0.2
2018,08,05,02:00,24.5,966,99,0,0
2018,08,05,03:00,24,965,98,0,0
2018,08,05,04:00,24,965,98,0,0
2018,08,05,05:00,23.5,965,99,0,0
2018,08,05,06:00,24,966,99,0,0
2018,08,05,07:00,25.5,966,92,2,0
2018,08,05,08:00,29.4,967,73,21,0
2018,08,05,09:00,31.4,967,63,54,0
2018,08,05,10:00,34.3,968,56,62,0
2018,08,05,11:00,34.3,967,54,70,0
2018,08,05,12:00,32.3,967,60,34,0
2018,08,05,13:00,36.8,966,53,91,0
2018,08,05,14:00,36.3,965,48,65,0
2018,08,05,15:00,26.5,965,90,0,0
2018,08,05,16:00,25,964,97,2,0.2
2018,08,05,17:00,26,964,93,2,0
2018,08,05,18:00,26.5,964,93,3,0
2018,08,05,19:00,25,965,98,0,0
2018,08,05,20:00,24,965,95,0,0
2018,08,05,21:00,25,967,96,0,0
2018,08,05,22:00,22.5,967,-999,0,0
2018,08,05,23:00,23,967,-999,0,0
2018,08,06,00:00,23,967,100,0,0
2018,08,06,01:00,22.5,967,-999,0,0
2018,08,06,02:00,22.5,966,-999,0,0
2018,08,06,03:00,22.5,966,-999,0,0
2018,08,06,04:00,22.5,967,-999,0,0
2018,08,06,05:00,22.5,966,-999,0,0
2018,08,06,06:00,22.5,966,-999,0,0
2018,08,06,07:00,24,966,96,1,0
2018,08,06,08:00,27,967,84,39,0
2018,08,06,09:00,28.4,967,81,37,0
2018,08,06,10:00,30.4,968,71,71,0
2018,08,06,11:00,34.3,968,58,70,0.2
2018,08,06,12:00,35.3,966,57,354,0
2018,08,06,13:00,32.8,966,59,18,0
2018,08,06,14:00,32.3,966,61,69,0
2018,08,06,15:00,34.8,965,54,52,0
2018,08,06,16:00,29.4,964,77,41,0
2018,08,06,17:00,30.9,964,69,12,0
2018,08,06,18:00,28.9,965,75,0,0
2018,08,06,19:00,27,965,86,0,0
2018,08,06,20:00,26,966,93,0,0
2018,08,06,21:00,25.5,966,94,0,0
2018,08,06,22:00,25.5,967,95,0,0
2018,08,06,23:00,25,968,96,0,0
2018,08,07,00:00,25,968,98,0,0
2018,08,07,01:00,25,968,99,0,0
2018,08,07,02:00,25,967,99,0,0
2018,08,07,03:00,24.5,966,100,0,0
2018,08,07,04:00,24.5,966,-999,0,0
2018,08,07,05:00,24,966,-999,0,0.2
2018,08,07,06:00,24,966,-999,0,0
2018,08,07,07:00,25.5,966,97,5,0
2018,08,07,08:00,27,968,85,1,0
2018,08,07,09:00,31.4,968,66,29,0
2018,08,07,10:00,33.8,968,63,60,0
2018,08,07,11:00,37.2,968,45,92,0
2018,08,07,12:00,39.2,967,42,214,0
2018,08,07,13:00,38.7,966,40,138,0
2018,08,07,14:00,36.3,965,48,62,0
2018,08,07,15:00,36.3,965,50,58,0
2018,08,07,16:00,35.3,963,55,48,0
2018,08,07,17:00,34.8,963,55,32,0
2018,08,07,18:00,31.9,964,58,0,0
2018,08,07,19:00,28.9,965,69,0,0
2018,08,07,20:00,27.4,965,80,0,0
2018,08,07,21:00,27.4,966,81,0,0
2018,08,07,22:00,27.4,967,85,0,0
2018,08,07,23:00,27,968,82,0,0
2018,08,08,00:00,26,967,89,0,0
2018,08,08,01:00,25,966,93,0,0
2018,08,08,02:00,25,966,92,0,0
2018,08,08,03:00,24.5,965,94,0,0
2018,08,08,04:00,24.5,965,89,0,0
2018,08,08,05:00,24,965,93,0,0
2018,08,08,06:00,23.5,966,98,0,0
2018,08,08,07:00,25,967,92,0,0
2018,08,08,08:00,31.4,968,66,16,0
2018,08,08,09:00,33.3,968,58,53,0
2018,08,08,10:00,33.8,969,57,61,0
2018,08,08,11:00,37.7,968,45,81,0
2018,08,08,12:00,39.2,967,41,186,0
2018,08,08,13:00,41.7,967,35,154,0
2018,08,08,14:00,38.2,965,40,61,0
2018,08,08,15:00,38.7,965,43,56,0
2018,08,08,16:00,37.2,964,43,48,0
2018,08,08,17:00,38.2,964,43,45,0
2018,08,08,18:00,32.3,964,59,0,0
2018,08,08,19:00,30.4,964,75,0,0
2018,08,08,20:00,28.4,965,76,0,0
2018,08,08,21:00,28.4,966,80,0,0
2018,08,08,22:00,28.4,967,78,0,0
2018,08,08,23:00,28.4,967,75,0,0
2018,08,09,00:00,27.4,966,78,0,0
2018,08,09,01:00,26,966,90,0,0
2018,08,09,02:00,25.5,965,94,0,0
2018,08,09,03:00,25,965,99,0,0
2018,08,09,04:00,24.5,965,99,0,0
2018,08,09,05:00,24,965,100,0,0
2018,08,09,06:00,24,966,-999,0,0
2018,08,09,07:00,25,967,96,2,0
2018,08,09,08:00,29.4,967,78,42,0.2
2018,08,09,09:00,33.3,968,64,65,0
2018,08,09,10:00,33.8,968,62,60,0
2018,08,09,11:00,36.3,968,53,69,0
2018,08,09,12:00,39.7,967,47,303,0
2018,08,09,13:00,36.8,965,52,65,0
2018,08,09,14:00,33.8,965,56,5,0
2018,08,09,15:00,24,964,100,0,0
2018,08,09,16:00,24,964,99,0,0
2018,08,09,17:00,25,964,100,0,0
2018,08,09,18:00,25,964,97,0,0
2018,08,09,19:00,24.5,965,-999,0,0
2018,08,09,20:00,24.5,966,100,0,0
2018,08,09,21:00,24.5,967,-999,0,0
2018,08,09,22:00,24.5,967,-999,0,0
2018,08,09,23:00,24.5,968,-999,0,0
2018,08,10,00:00,24.5,967,-999,0,0
2018,08,10,01:00,24,966,-999,0,0
2018,08,10,02:00,24.5,966,-999,0,0
2018,08,10,03:00,24.5,965,-999,0,0
2018,08,10,04:00,24.5,966,-999,0,0
2018,08,10,05:00,24.5,966,-999,0,0
2018,08,10,06:00,24.5,966,-999,0,0
2018,08,10,07:00,25.5,966,99,5,0
2018,08,10,08:00,28.9,967,84,43,0
2018,08,10,09:00,29.4,967,78,47,0.2
2018,08,10,10:00,32.8,968,67,58,0
2018,08,10,11:00,34.8,967,60,76,0
2018,08,10,12:00,38.2,967,51,207,0
2018,08,10,13:00,36.3,965,50,95,0
2018,08,10,14:00,36.8,965,50,65,0
2018,08,10,15:00,36.3,965,52,52,0
2018,08,10,16:00,33.3,964,66,59,0
2018,08,10,17:00,31.4,964,69,11,0
2018,08,10,18:00,28.4,964,80,0,0
2018,08,10,19:00,27,964,87,0,0
2018,08,10,20:00,27,965,89,0,0
2018,08,10,21:00,26,966,94,0,0
2018,08,10,22:00,26,966,94,0,0
2018,08,10,23:00,26,967,94,0,0
2018,08,11,00:00,26,966,93,0,0
2018,08,11,01:00,26,966,95,0,0
2018,08,11,02:00,25.5,965,94,0,0
2018,08,11,03:00,25,965,95,0,0
2018,08,11,04:00,26,965,89,0,0
2018,08,11,05:00,25.5,965,89,0,0
2018,08,11,06:00,25,965,91,0,0
2018,08,11,07:00,26,965,85,1,0
2018,08,11,08:00,30.9,966,67,29,0
2018,08,11,09:00,32.8,967,61,59,0
2018,08,11,10:00,32.8,967,57,52,0
2018,08,11,11:00,34.3,967,56,84,0
2018,08,11,12:00,36.8,966,51,82,0
2018,08,11,13:00,35.3,965,54,61,0
2018,08,11,14:00,38.2,965,48,69,0
2018,08,11,15:00,37.7,964,49,55,0
2018,08,11,16:00,34.3,963,55,28,0
2018,08,11,17:00,34.8,963,52,35,0
2018,08,11,18:00,31.4,963,63,0,0
2018,08,11,19:00,29.4,964,69,0,0
2018,08,11,20:00,28.4,964,71,0,0
2018,08,11,21:00,27.9,965,74,0,0
2018,08,11,22:00,27.9,966,74,0,0
2018,08,11,23:00,27.4,966,76,0,0
2018,08,12,00:00,26,965,79,0,0
2018,08,12,01:00,25.5,965,83,0,0
2018,08,12,02:00,26,965,82,0,0
2018,08,12,03:00,25,964,86,0,0
2018,08,12,04:00,25,964,91,0,0
2018,08,12,05:00,25,964,91,0,0
2018,08,12,06:00,24.5,964,93,0,0
2018,08,12,07:00,26,964,88,3,0
2018,08,12,08:00,29.9,965,71,5,0
2018,08,12,09:00,33.8,966,58,60,0
2018,08,12,10:00,34.3,966,56,49,0
2018,08,12,11:00,35.8,966,52,79,0
2018,08,12,12:00,35.3,966,52,42,0
2018,08,12,13:00,32.3,965,60,16,0
2018,08,12,14:00,34.3,964,55,60,0
2018,08,12,15:00,32.8,963,60,46,0
2018,08,12,16:00,31.9,963,61,24,0
2018,08,12,17:00,31.4,963,61,21,0
2018,08,12,18:00,29.4,963,69,0,0
2018,08,12,19:00,27.4,964,82,0,0
2018,08,12,20:00,25,964,97,0,0
2018,08,12,21:00,25,964,96,0,0
2018,08,12,22:00,25,966,99,0,0
2018,08,12,23:00,25,966,95,0,0
2018,08,13,00:00,25,966,91,0,0
2018,08,13,01:00,25,966,92,0,0
2018,08,13,02:00,25,964,98,0,0
2018,08,13,03:00,25,964,96,0,0
2018,08,13,04:00,24.5,964,96,0,0
2018,08,13,05:00,24.5,965,97,0,0
2018,08,13,06:00,24.5,964,98,0,0
2018,08,13,07:00,25,965,97,0,0
2018,08,13,08:00,26,965,93,20,0
2018,08,13,09:00,28.4,966,81,29,0
2018,08,13,10:00,31.9,967,65,59,0
2018,08,13,11:00,31.4,966,68,37,0
2018,08,13,12:00,32.8,966,62,50,0
2018,08,13,13:00,33.8,965,62,52,0
2018,08,13,14:00,35.3,965,56,75,0
2018,08,13,15:00,34.3,964,56,56,0
2018,08,13,16:00,33.8,963,58,52,0
2018,08,13,17:00,31.4,963,63,8,0
