year,month,day,time,temp,press,humid,solar,rain1h
2018,05,01,00:00,28.9,971,63,0,0
2018,05,01,01:00,28.4,970,64,0,0
2018,05,01,02:00,27.4,971,73,0,0
2018,05,01,03:00,27.4,970,73,0,0
2018,05,01,04:00,27.4,970,75,0,0
2018,05,01,05:00,27,970,77,0,0
2018,05,01,06:00,27,971,80,0,0
2018,05,01,07:00,26.5,973,92,0,0.4
2018,05,01,08:00,28.4,971,87,39,0
2018,05,01,09:00,33.8,973,58,51,0.2
2018,05,01,10:00,33.8,973,56,48,0
2018,05,01,11:00,38.7,973,42,68,0
2018,05,01,12:00,37.7,971,45,123,0
2018,05,01,13:00,39.2,970,39,59,0
2018,05,01,14:00,39.7,968,36,60,0
2018,05,01,15:00,39.2,968,37,55,0
2018,05,01,16:00,38.2,967,42,35,0
2018,05,01,17:00,35.3,968,47,5,0
2018,05,01,18:00,32.3,968,55,0,0
2018,05,01,19:00,28.4,971,76,0,0
2018,05,01,20:00,25.5,971,94,0,0.6
2018,05,01,21:00,24.5,973,99,0,0.2
2018,05,01,22:00,24.5,974,-999,0,0.2
2018,05,01,23:00,24,974,-999,0,0
2018,05,02,00:00,23.5,974,100,0,0
2018,05,02,01:00,23.5,973,100,0,0
2018,05,02,02:00,23,973,-999,0,0
2018,05,02,03:00,23,971,-999,0,0
2018,05,02,04:00,23,971,-999,0,2.2
2018,05,02,05:00,23,971,-999,0,4.2
2018,05,02,06:00,23,971,-999,0,3
2018,05,02,07:00,23.5,973,-999,0,2
2018,05,02,08:00,23.5,974,-999,0,2
2018,05,02,09:00,24,974,-999,1,3
2018,05,02,10:00,24.5,975,-999,2,3.2
2018,05,02,11:00,26,974,98,24,2.8
2018,05,02,12:00,25,974,98,3,2.4
2018,05,02,13:00,27.4,973,92,46,1.8
2018,05,02,14:00,27.9,971,86,18,1.6
2018,05,02,15:00,29.9,970,76,49,1.4
2018,05,02,16:00,29.4,970,75,39,1
2018,05,02,17:00,26.5,970,84,0,1
2018,05,02,18:00,25,970,97,0,0.8
2018,05,02,19:00,24.5,971,-999,0,0.4
2018,05,02,20:00,24,973,-999,0,0.4
2018,05,02,21:00,24,973,-999,0,0.2
2018,05,02,22:00,24,974,-999,0,0.2
2018,05,02,23:00,24,975,-999,0,0.2
2018,05,03,00:00,23.5,974,-999,0,0.2
2018,05,03,01:00,23.5,973,-999,0,0.2
2018,05,03,02:00,23.5,973,-999,0,0.4
2018,05,03,03:00,23.5,973,-999,0,0.2
2018,05,03,04:00,23,971,-999,0,0.4
2018,05,03,05:00,23.5,973,-999,0,0.2
2018,05,03,06:00,23.5,973,-999,0,0.2
2018,05,03,07:00,24,974,-999,1,0.2
