year,month,day,time,temp,press,humid,solar,rain1h
2018,05,01,00:00,27,974,74,0,0
2018,05,01,01:00,26.5,973,76,0,0
2018,05,01,02:00,26.5,971,82,0,0
2018,05,01,03:00,25.5,971,87,0,0
2018,05,01,04:00,25.5,971,87,0,0
2018,05,01,05:00,25,971,89,0,0
2018,05,01,06:00,24.5,973,91,0,0
2018,05,01,07:00,26.5,973,87,2,0
2018,05,01,08:00,29.9,975,69,3,0
2018,05,01,09:00,34.8,975,53,53,0
2018,05,01,10:00,36.3,975,49,58,0
2018,05,01,11:00,38.7,975,43,80,0
2018,05,01,12:00,40.7,974,37,170,0
2018,05,01,13:00,43.1,973,34,74,0
2018,05,01,14:00,43.6,971,32,54,0
2018,05,01,15:00,37.7,969,44,39,0
2018,05,01,16:00,39.7,969,46,40,0.2
2018,05,01,17:00,36.3,970,49,8,0
2018,05,01,18:00,31.4,970,61,0,0
2018,05,01,19:00,27,971,89,0,2
2018,05,01,20:00,26.5,974,87,0,0
2018,05,01,21:00,26,974,92,0,0
2018,05,01,22:00,25.5,975,93,0,0
2018,05,01,23:00,25,975,92,0,0
2018,05,02,00:00,24.5,975,87,0,0
2018,05,02,01:00,24.5,974,85,0,0
2018,05,02,02:00,23,974,95,0,2.4
2018,05,02,03:00,23,973,-999,0,17.6
2018,05,02,04:00,23.5,973,100,0,0.4
2018,05,02,05:00,23.5,973,99,0,0
2018,05,02,06:00,23.5,973,100,0,0
2018,05,02,07:00,24,974,99,0,0
2018,05,02,08:00,24.5,975,99,2,0
2018,05,02,09:00,25,975,97,3,2
2018,05,02,10:00,25,976,95,5,2.4
2018,05,02,11:00,25.5,975,94,8,1.6
2018,05,02,12:00,25.5,975,94,6,0.4
2018,05,02,13:00,30.4,974,76,64,0
2018,05,02,14:00,30.9,974,70,51,0
2018,05,02,15:00,30.9,973,71,46,0
2018,05,02,16:00,30.4,971,66,25,0
2018,05,02,17:00,26,971,87,0,0.4
2018,05,02,18:00,25,973,93,0,3.8
2018,05,02,19:00,24.5,973,97,0,1
2018,05,02,20:00,24.5,974,98,0,0.6
2018,05,02,21:00,24.5,974,97,0,2.6
2018,05,02,22:00,23.5,975,98,0,0
2018,05,02,23:00,24,976,99,0,0
2018,05,03,00:00,24,975,99,0,0
2018,05,03,01:00,24,975,99,0,0
2018,05,03,02:00,24,975,99,0,0
2018,05,03,03:00,24,974,99,0,0
2018,05,03,04:00,23.5,974,100,0,0
